disclosure,horizon,challenger,baseline,dm_stat,p_raw,p_holm,better
event_driven,5,D2_gated_fusion,C3_roberta_s1,-14.829679066109689,1.5268131485190214e-49,2.992553771097282e-47,True
event_driven,5,D2_gated_fusion,C4_longformer,-18.540563466717764,3.1402867430369865e-76,7.09704803926359e-74,True
event_driven,5,D2_gated_fusion,C5_qwen3,-12.156518330144234,6.597160826955276e-34,1.147905983890218e-31,True
event_driven,5,D2_gated_fusion,C5_gteqwen2,-12.723237073177751,5.714322948894515e-37,1.0514354225965907e-34,True
event_driven,5,D2_gated_fusion,C5_e5mistral,-19.197573208783414,1.490817226418758e-81,3.577961343405019e-79,True
event_driven,5,D2_gated_fusion,D1_concat_mlp,-12.602140291217248,2.6470818211007576e-36,4.817688914403379e-34,True
event_driven,5,D2_gated_fusion,D3_qwen3,22.53740404337476,2.2738666570845317e-111,6.821599971253595e-109,False
event_driven,5,D2_gated_fusion,D3_gteqwen2,27.756903212731206,4.785291228766789e-167,1.7035636774409768e-164,False
event_driven,5,D2_gated_fusion,D3_e5mistral,22.673211460561134,1.1156846382335923e-112,3.397776140952523e-110,False
event_driven,5,D3_qwen3,A2_har_rv,13.550902361441645,1.0970638559248314e-41,2.0405387720201862e-39,False
event_driven,5,D3_qwen3,A3_garch,-2.197991124522099,0.027958833231508284,1.0,False
event_driven,5,D3_qwen3,A4_egarch,-4.57072697558599,4.8835035307625395e-06,0.00042974831070710347,True
event_driven,5,D3_qwen3,A5_arima,-5.368404859175091,8.014056761776043e-08,8.494900167482606e-06,True
event_driven,5,D3_qwen3,B2_tfidf_ridge,-31.082989432526357,3.595069821703479e-208,1.4164575097511708e-205,True
event_driven,5,D3_qwen3,C1_bert_s1,-25.118049543450063,1.577210184523026e-137,5.330970423687828e-135,True
event_driven,5,D3_qwen3,C1_bert_s2,-26.56106383412213,2.5155565935790473e-153,8.754136945655085e-151,True
event_driven,5,D3_qwen3,C2_finbert_s1,-16.92062955519045,7.167152818408104e-64,1.5337707031393343e-61,True
event_driven,5,D3_qwen3,C2_finbert_s2,-28.46970789995122,1.7058396809990185e-175,6.311606819696368e-173,True
event_driven,5,D3_qwen3,C2_finbert_s3,-19.15162949532923,3.560537533138056e-81,8.474079328868573e-79,True
event_driven,5,D3_qwen3,C2_finbert_s4,-23.72286813738954,4.7350264036946135e-123,1.5246785019896656e-120,True
event_driven,5,D3_qwen3,C3_roberta_s1,-19.83066095895199,7.489567232143877e-87,1.8723918080359693e-84,True
event_driven,5,D3_qwen3,C4_longformer,-22.431528536953387,2.3562269297560667e-110,6.927307173482836e-108,True
event_driven,5,D3_qwen3,C5_qwen3,-19.209638041135946,1.1857483160902135e-81,2.8695109249383166e-79,True
event_driven,5,D3_qwen3,C5_gteqwen2,-19.700979269184096,9.405961498783426e-86,2.3326784516982894e-83,True
event_driven,5,D3_qwen3,C5_e5mistral,-22.461987434548913,1.2038003784870849e-110,3.563249120321771e-108,True
event_driven,5,D3_qwen3,D1_concat_mlp,-28.727641121339133,1.3354446061414294e-178,4.9678539348461174e-176,True
event_driven,5,D3_qwen3,D2_gated_fusion,-22.53740404337476,2.2738666570845317e-111,6.821599971253595e-109,True
event_driven,5,D3_qwen3,D3_gteqwen2,13.556551245478696,1.0163530070881464e-41,1.9107436533257153e-39,False
event_driven,5,D3_qwen3,D3_e5mistral,-3.653366890122476,0.00025935065500484565,0.018154545850339196,True
event_driven,5,D3_gteqwen2,A2_har_rv,5.810183922666663,6.315765775583344e-09,6.947342353141678e-07,False
event_driven,5,D3_gteqwen2,A3_garch,-3.633085957094972,0.00028060975847351557,0.01908146357619906,True
event_driven,5,D3_gteqwen2,A4_egarch,-5.039814686503124,4.6921739379701023e-07,4.410643501691896e-05,True
event_driven,5,D3_gteqwen2,A5_arima,-6.734408470560663,1.681499698143552e-11,1.9841696438093915e-09,True
event_driven,5,D3_gteqwen2,B2_tfidf_ridge,-32.66107722656878,3.47770132380116e-229,1.4258575427584755e-226,True
event_driven,5,D3_gteqwen2,C1_bert_s1,-27.36276670542651,1.8401338193531039e-162,6.514073720509988e-160,True
event_driven,5,D3_gteqwen2,C1_bert_s2,-28.752389353559938,6.702004895721043e-179,2.50654983099967e-176,True
event_driven,5,D3_gteqwen2,C2_finbert_s1,-20.333518612066403,3.5273934895098484e-91,9.100675202935409e-89,True
event_driven,5,D3_gteqwen2,C2_finbert_s2,-30.32448488605754,2.0616400876327723e-198,7.957930738262501e-196,True
event_driven,5,D3_gteqwen2,C2_finbert_s3,-22.05079113555265,9.683708653972405e-107,2.7308058404202182e-104,True
event_driven,5,D3_gteqwen2,C2_finbert_s4,-26.2183368922297,1.6906463199953892e-149,5.815823340784139e-147,True
event_driven,5,D3_gteqwen2,C3_roberta_s1,-22.633104964496155,2.7224660287997847e-112,8.22184740697535e-110,True
event_driven,5,D3_gteqwen2,C4_longformer,-25.047395882904002,8.91077994317165e-137,2.9583789411329875e-134,True
event_driven,5,D3_gteqwen2,C5_qwen3,-22.37749403730443,7.739249201317661e-110,2.259860766784757e-107,True
event_driven,5,D3_gteqwen2,C5_gteqwen2,-23.28096409016034,1.2490906090328865e-118,3.9221445123632637e-116,True
event_driven,5,D3_gteqwen2,C5_e5mistral,-24.996279310170678,3.109854749542503e-136,1.0262520673490259e-133,True
event_driven,5,D3_gteqwen2,D1_concat_mlp,-31.108570343065274,1.669982085969733e-208,6.613129060440143e-206,True
event_driven,5,D3_gteqwen2,D2_gated_fusion,-27.756903212731206,4.785291228766789e-167,1.7035636774409768e-164,True
event_driven,5,D3_gteqwen2,D3_qwen3,-13.556551245478696,1.0163530070881464e-41,1.9107436533257153e-39,True
event_driven,5,D3_gteqwen2,D3_e5mistral,-15.50286662035118,5.903092335203511e-54,1.1806184670407022e-51,True
event_driven,5,D3_e5mistral,A2_har_rv,15.111534377305409,2.287925492980138e-51,4.5300924761006736e-49,False
event_driven,5,D3_e5mistral,A3_garch,-1.9996784481777934,0.04554575121870516,1.0,False
event_driven,5,D3_e5mistral,A4_egarch,-4.506693441626512,6.614278358727222e-06,0.0005688279388505411,True
event_driven,5,D3_e5mistral,A5_arima,-5.184040187582323,2.1881138335305853e-07,2.1443515568599736e-05,True
event_driven,5,D3_e5mistral,B2_tfidf_ridge,-30.87771018355695,1.6547402574845282e-205,6.45348700418966e-203,True
event_driven,5,D3_e5mistral,C1_bert_s1,-24.87613703821321,5.813410723896871e-135,1.9067987174381736e-132,True
event_driven,5,D3_e5mistral,C1_bert_s2,-26.295031820345617,2.3748230248300478e-150,8.216887665911965e-148,True
event_driven,5,D3_e5mistral,C2_finbert_s1,-16.526713667150727,4.9531352422842095e-61,1.0302521303951156e-58,True
event_driven,5,D3_e5mistral,C2_finbert_s2,-28.20005916075089,2.826999748272254e-172,1.023373908874556e-169,True
event_driven,5,D3_e5mistral,C2_finbert_s3,-18.764436022645373,5.048065795951909e-78,1.161055133068939e-75,True
event_driven,5,D3_e5mistral,C2_finbert_s4,-23.394737609045556,9.244036770217222e-120,2.9211156193886424e-117,True
event_driven,5,D3_e5mistral,C3_roberta_s1,-19.445482334319315,1.3127396782934615e-83,3.2293396086019153e-81,True
event_driven,5,D3_e5mistral,C4_longformer,-22.065733807205813,7.003708915857825e-107,1.989053332103622e-104,True
event_driven,5,D3_e5mistral,C5_qwen3,-18.78321519466775,3.5620918369700585e-78,8.264053061770536e-76,True
event_driven,5,D3_e5mistral,C5_gteqwen2,-19.43807795067027,1.5133245701896674e-83,3.692511951262788e-81,True
event_driven,5,D3_e5mistral,C5_e5mistral,-22.327053124058093,2.342911861456926e-109,6.794444398225084e-107,True
event_driven,5,D3_e5mistral,D1_concat_mlp,-29.345053857919478,3.83628489134019e-186,1.4501156889265917e-183,True
event_driven,5,D3_e5mistral,D2_gated_fusion,-22.673211460561134,1.1156846382335923e-112,3.397776140952523e-110,True
event_driven,5,D3_e5mistral,D3_qwen3,3.653366890122476,0.00025935065500484565,0.018154545850339196,False
event_driven,5,D3_e5mistral,D3_gteqwen2,15.50286662035118,5.903092335203511e-54,1.1806184670407022e-51,False
event_driven,10,A2_har_rv,A3_garch,-4.69471702505086,2.6839161058426e-06,0.0001986097918323524,True
event_driven,10,A2_har_rv,A4_egarch,-4.887848176419368,1.0257548119601054e-06,8.411189458072864e-05,True
event_driven,10,A2_har_rv,A5_arima,-6.789217505961501,1.1526647069056037e-11,1.2147254033625636e-09,True
event_driven,10,A2_har_rv,B2_tfidf_ridge,-28.040565972777472,2.2550515616878285e-170,8.79470109058253e-168,True
event_driven,10,A2_har_rv,C1_bert_s1,-22.413490733711523,3.5430006826997126e-110,1.034556199348316e-107,True
event_driven,10,A2_har_rv,C1_bert_s2,-24.710985497043836,3.2345809210536485e-133,1.0997575131582405e-130,True
event_driven,10,A2_har_rv,C2_finbert_s1,-24.139359426003278,2.7670284885752637e-127,9.297215721612886e-125,True
event_driven,10,A2_har_rv,C2_finbert_s2,-24.36342680969638,1.356490786250853e-129,4.5849388575278836e-127,True
event_driven,10,A2_har_rv,C2_finbert_s3,-18.199001583990174,1.5693535799731836e-73,3.735061520336177e-71,True
event_driven,10,A2_har_rv,C2_finbert_s4,-20.366803649152242,1.8218799799556233e-91,4.700450348285508e-89,True
event_driven,10,A2_har_rv,C3_roberta_s1,-23.9753740044205,1.3165786160889335e-125,4.371041005415259e-123,True
event_driven,10,A2_har_rv,C4_longformer,-21.337284700805263,4.0036309745441676e-100,1.0809803631269253e-97,True
event_driven,10,A2_har_rv,C5_qwen3,-21.766099524561586,4.5041201570701506e-104,1.2431371633513616e-101,True
event_driven,10,A2_har_rv,C5_gteqwen2,-22.497293569290992,5.580596972998316e-111,1.6518567040075016e-108,True
event_driven,10,A2_har_rv,C5_e5mistral,-22.247379989826342,1.355069563813406e-108,3.821296169953805e-106,True
event_driven,10,A2_har_rv,D1_concat_mlp,-23.645786989455367,2.870245192786525e-122,9.299594424628341e-120,True
event_driven,10,A2_har_rv,D2_gated_fusion,-21.272831374350243,1.5469253869933894e-99,4.1457600371422835e-97,True
event_driven,10,A2_har_rv,D3_qwen3,-8.848588680215626,9.437119394992704e-19,1.245699760139037e-16,True
event_driven,10,A2_har_rv,D3_gteqwen2,-7.061024131278169,1.6960176607820779e-12,1.8656194268602857e-10,True
event_driven,10,A2_har_rv,D3_e5mistral,-9.433077687090734,4.317242405972163e-21,6.130484216480471e-19,True
event_driven,10,A3_garch,A2_har_rv,4.69471702505086,2.6839161058426e-06,0.0001986097918323524,False
event_driven,10,A3_garch,A4_egarch,-3.837195811916253,0.00012475315117219837,0.0077346953726762984,True
event_driven,10,A3_garch,A5_arima,-3.424702231061128,0.0006164615272374522,0.03575476857977222,True
event_driven,10,A3_garch,B2_tfidf_ridge,-15.490381913589438,7.173340192555282e-54,1.4920547600514986e-51,True
event_driven,10,A3_garch,C1_bert_s1,-11.029181229676052,3.2106653092863546e-28,5.0086378824867133e-26,True
event_driven,10,A3_garch,C1_bert_s2,-12.632585576669705,1.8048370999322708e-36,3.2487067798780874e-34,True
event_driven,10,A3_garch,C2_finbert_s1,-12.087601202984775,1.5236548057925327e-33,2.6511593620790068e-31,True
event_driven,10,A3_garch,C2_finbert_s2,-12.195945014801747,4.084376867114803e-34,7.188503286122054e-32,True
event_driven,10,A3_garch,C2_finbert_s3,-7.017341415381309,2.318986750530121e-12,2.5045056905725306e-10,True
event_driven,10,A3_garch,C2_finbert_s4,-9.050321861232431,1.5266492804455234e-19,2.0762430214059117e-17,True
event_driven,10,A3_garch,C3_roberta_s1,-11.577675569275623,6.413176279367167e-31,1.0517609098162154e-28,True
event_driven,10,A3_garch,C4_longformer,-9.5506625026939,1.4027607409191309e-21,2.0199754669235485e-19,True
event_driven,10,A3_garch,C5_qwen3,-8.02314573192592,1.0756115039807825e-15,1.3337582649361704e-13,True
event_driven,10,A3_garch,C5_gteqwen2,-8.363010805762984,6.428588334871358e-17,8.10002130193791e-15,True
event_driven,10,A3_garch,C5_e5mistral,-9.611661765199159,7.7874239966659245e-22,1.136963903513225e-19,True
event_driven,10,A3_garch,D1_concat_mlp,-5.620523020373997,1.9240792683926794e-08,1.744492014992631e-06,True
event_driven,10,A3_garch,D2_gated_fusion,-2.7244605961277846,0.006445137882444092,0.2964763425924282,False
event_driven,10,A3_garch,D3_qwen3,2.667190042870478,0.00765376697936755,0.3367657470921722,False
event_driven,10,A3_garch,D3_gteqwen2,3.0712355590483638,0.0021340373883465763,0.10670186941732882,False
event_driven,10,A3_garch,D3_e5mistral,2.659382911399571,0.007833382892347623,0.3367657470921722,False
event_driven,10,A4_egarch,A2_har_rv,4.887848176419368,1.0257548119601054e-06,8.411189458072864e-05,False
event_driven,10,A4_egarch,A3_garch,3.837195811916253,0.00012475315117219837,0.0077346953726762984,False
event_driven,10,A4_egarch,A5_arima,3.0857463627140875,0.0020326370094307907,0.10569712449040111,False
event_driven,10,A4_egarch,B2_tfidf_ridge,-2.4793552235334935,0.013168555552786546,0.4740679999003157,False
event_driven,10,A4_egarch,C1_bert_s1,-0.4648985776489771,0.6420081381101631,1.0,False
event_driven,10,A4_egarch,C1_bert_s2,-1.1306991601871712,0.2581925819422726,1.0,False
event_driven,10,A4_egarch,C2_finbert_s1,-0.8458133541849641,0.39766496973436116,1.0,False
event_driven,10,A4_egarch,C2_finbert_s2,-0.898340832485432,0.3690125214911914,1.0,False
event_driven,10,A4_egarch,C2_finbert_s3,1.3289827168210502,0.18386580064469532,1.0,False
event_driven,10,A4_egarch,C2_finbert_s4,0.46382907128688683,0.6427742516313308,1.0,False
event_driven,10,A4_egarch,C3_roberta_s1,-0.5858858992799724,0.5579574826587869,1.0,False
event_driven,10,A4_egarch,C4_longformer,0.2875894967029989,0.7736633695487608,1.0,False
event_driven,10,A4_egarch,C5_qwen3,1.0884817048463415,0.27639300170195924,1.0,False
event_driven,10,A4_egarch,C5_gteqwen2,0.9816480177391067,0.3262827822707575,1.0,False
event_driven,10,A4_egarch,C5_e5mistral,0.27486512186575707,0.7834221354518695,1.0,False
event_driven,10,A4_egarch,D1_concat_mlp,1.96673445432624,0.04922487621192821,1.0,False
event_driven,10,A4_egarch,D2_gated_fusion,2.9386362797941836,0.0032996090501633073,0.15838123440783874,False
event_driven,10,A4_egarch,D3_qwen3,4.433084798089785,9.328956862833122e-06,0.000615711152946986,False
event_driven,10,A4_egarch,D3_gteqwen2,4.5372038402476775,5.7270119471781e-06,0.00038943681240811084,False
event_driven,10,A4_egarch,D3_e5mistral,4.4317109824372265,9.388559038625403e-06,0.000615711152946986,False
event_driven,10,A5_arima,A2_har_rv,6.789217505961501,1.1526647069056037e-11,1.2147254033625636e-09,False
event_driven,10,A5_arima,A3_garch,3.424702231061128,0.0006164615272374522,0.03575476857977222,False
event_driven,10,A5_arima,A4_egarch,-3.0857463627140875,0.0020326370094307907,0.10569712449040111,False
event_driven,10,A5_arima,B2_tfidf_ridge,-13.19537376065195,1.2659013333727336e-39,2.32925845340583e-37,True
event_driven,10,A5_arima,C1_bert_s1,-8.682842885386655,4.091379397020492e-18,5.318793216126639e-16,True
event_driven,10,A5_arima,C1_bert_s2,-10.274173000128332,1.03174787475387e-24,1.5682567696258826e-22,True
event_driven,10,A5_arima,C2_finbert_s1,-9.699109775417375,3.3283081825824352e-22,4.9258961102220044e-20,True
event_driven,10,A5_arima,C2_finbert_s2,-9.818245932793015,1.032875468584051e-22,1.5493132028760766e-20,True
event_driven,10,A5_arima,C2_finbert_s3,-4.575198966162357,4.780522549448521e-06,0.00033463657846139643,True
event_driven,10,A5_arima,C2_finbert_s4,-6.639279890643654,3.216772607027658e-11,3.216772607027658e-09,True
event_driven,10,A5_arima,C3_roberta_s1,-9.165492329011597,5.300770855112497e-20,7.315063780055245e-18,True
event_driven,10,A5_arima,C4_longformer,-7.119190940647825,1.1149527976837483e-12,1.248747133405798e-10,True
event_driven,10,A5_arima,C5_qwen3,-5.426736635326091,5.7926881930294775e-08,5.097565609865941e-06,True
event_driven,10,A5_arima,C5_gteqwen2,-5.738723662176346,9.649476551009898e-09,9.070507957949305e-07,True
event_driven,10,A5_arima,C5_e5mistral,-7.202806575655878,6.065488562273085e-13,6.914656960991316e-11,True
event_driven,10,A5_arima,D1_concat_mlp,-3.1326645933750616,0.001734272442925409,0.09711925680382291,False
event_driven,10,A5_arima,D2_gated_fusion,-0.2774198720413214,0.7814600183778573,1.0,False
event_driven,10,A5_arima,D3_qwen3,4.816625407784254,1.4686091164566599e-06,0.00011455151108361947,False
event_driven,10,A5_arima,D3_gteqwen2,5.1744836763267,2.303067181245584e-07,1.9345764322462907e-05,False
event_driven,10,A5_arima,D3_e5mistral,4.822557835447212,1.4256232453618483e-06,0.00011404985962894786,False
event_driven,10,B2_tfidf_ridge,A2_har_rv,28.040565972777472,2.2550515616878285e-170,8.79470109058253e-168,False
event_driven,10,B2_tfidf_ridge,A3_garch,15.490381913589438,7.173340192555282e-54,1.4920547600514986e-51,False
event_driven,10,B2_tfidf_ridge,A4_egarch,2.4793552235334935,0.013168555552786546,0.4740679999003157,False
event_driven,10,B2_tfidf_ridge,A5_arima,13.19537376065195,1.2659013333727336e-39,2.32925845340583e-37,False
event_driven,10,B2_tfidf_ridge,C1_bert_s1,27.62052626341389,1.9222088474855327e-165,7.381281974344446e-163,False
event_driven,10,B2_tfidf_ridge,C1_bert_s2,19.6284255104992,3.871993177504787e-85,9.679982943761968e-83,False
event_driven,10,B2_tfidf_ridge,C2_finbert_s1,24.04833923748265,2.3681922734755208e-126,7.90976219340824e-124,False
event_driven,10,B2_tfidf_ridge,C2_finbert_s2,23.633420444368763,3.822312661087445e-122,1.2307846768701573e-119,False
event_driven,10,B2_tfidf_ridge,C2_finbert_s3,32.85445403747018,8.339306146334849e-232,3.5025085814606364e-229,False
event_driven,10,B2_tfidf_ridge,C2_finbert_s4,30.506685172625247,1.013766176049247e-200,4.1969919688438824e-198,False
event_driven,10,B2_tfidf_ridge,C3_roberta_s1,26.955821685018122,8.783075207025516e-158,3.337568578669696e-155,False
event_driven,10,B2_tfidf_ridge,C4_longformer,30.697865459860036,3.5827024105252183e-203,1.4975696075995413e-200,False
event_driven,10,B2_tfidf_ridge,C5_qwen3,26.064270127596053,8.742975174602184e-148,3.199928913904399e-145,False
event_driven,10,B2_tfidf_ridge,C5_gteqwen2,24.943019174337266,1.1593903840530617e-135,3.988302921142532e-133,False
event_driven,10,B2_tfidf_ridge,C5_e5mistral,30.157328731335628,2.814987225417386e-196,1.159774736871963e-193,False
event_driven,10,B2_tfidf_ridge,D1_concat_mlp,27.8911129967073,1.3046862099867495e-168,5.062182494748588e-166,False
event_driven,10,B2_tfidf_ridge,D2_gated_fusion,28.736633779035106,1.069260548721914e-178,4.2556569839132176e-176,False
event_driven,10,B2_tfidf_ridge,D3_qwen3,30.075353764342285,3.056736925472766e-195,1.2471486655928886e-192,False
event_driven,10,B2_tfidf_ridge,D3_gteqwen2,30.14332881663557,4.2320941835961277e-196,1.7351586152744123e-193,False
event_driven,10,B2_tfidf_ridge,D3_e5mistral,29.881813744225134,8.323735658099732e-193,3.379436677188491e-190,False
event_driven,10,C1_bert_s1,A2_har_rv,22.413490733711523,3.5430006826997126e-110,1.034556199348316e-107,False
event_driven,10,C1_bert_s1,A3_garch,11.029181229676052,3.2106653092863546e-28,5.0086378824867133e-26,False
event_driven,10,C1_bert_s1,A4_egarch,0.4648985776489771,0.6420081381101631,1.0,False
event_driven,10,C1_bert_s1,A5_arima,8.682842885386655,4.091379397020492e-18,5.318793216126639e-16,False
event_driven,10,C1_bert_s1,B2_tfidf_ridge,-27.62052626341389,1.9222088474855327e-165,7.381281974344446e-163,True
event_driven,10,C1_bert_s1,C1_bert_s2,-16.433563613185765,2.2814243575746482e-60,4.973505099512733e-58,True
event_driven,10,C1_bert_s1,C2_finbert_s1,-11.050041131486335,2.5483843508872406e-28,4.02644727440184e-26,True
event_driven,10,C1_bert_s1,C2_finbert_s2,-10.44766253148021,1.6949268203720748e-25,2.6101873033729953e-23,True
event_driven,10,C1_bert_s1,C2_finbert_s3,25.15616622411761,6.289372465270045e-138,2.1761228729834356e-135,False
event_driven,10,C1_bert_s1,C2_finbert_s4,16.92787848071639,6.368043046307655e-64,1.4519138145581453e-61,False
event_driven,10,C1_bert_s1,C3_roberta_s1,-2.509832916500615,0.012085096548860464,0.45923366885669764,False
event_driven,10,C1_bert_s1,C4_longformer,12.63896901869747,1.6650024724868098e-36,3.030304499925994e-34,False
event_driven,10,C1_bert_s1,C5_qwen3,13.354395674329403,1.5378499259877932e-40,2.891157860857051e-38,False
event_driven,10,C1_bert_s1,C5_gteqwen2,12.289532735017742,1.297874046409073e-34,2.3102158026081497e-32,False
event_driven,10,C1_bert_s1,C5_e5mistral,9.255231796768213,2.303941265983725e-20,3.225517772377215e-18,False
event_driven,10,C1_bert_s1,D1_concat_mlp,17.138539361944378,1.812433408085362e-65,4.20484550675804e-63,False
event_driven,10,C1_bert_s1,D2_gated_fusion,20.18426954514625,7.009031087544956e-90,1.7802938962364189e-87,False
event_driven,10,C1_bert_s1,D3_qwen3,23.702712629663495,7.663878252365816e-123,2.498424310271256e-120,False
event_driven,10,C1_bert_s1,D3_gteqwen2,23.894120836555892,8.842338381578742e-125,2.917971665920985e-122,False
event_driven,10,C1_bert_s1,D3_e5mistral,23.489324136987616,1.0650270850572135e-120,3.3867861304819388e-118,False
event_driven,10,C1_bert_s2,A2_har_rv,24.710985497043836,3.2345809210536485e-133,1.0997575131582405e-130,False
event_driven,10,C1_bert_s2,A3_garch,12.632585576669705,1.8048370999322708e-36,3.2487067798780874e-34,False
event_driven,10,C1_bert_s2,A4_egarch,1.1306991601871712,0.2581925819422726,1.0,False
event_driven,10,C1_bert_s2,A5_arima,10.274173000128332,1.03174787475387e-24,1.5682567696258826e-22,False
event_driven,10,C1_bert_s2,B2_tfidf_ridge,-19.6284255104992,3.871993177504787e-85,9.679982943761968e-83,True
event_driven,10,C1_bert_s2,C1_bert_s1,16.433563613185765,2.2814243575746482e-60,4.973505099512733e-58,False
event_driven,10,C1_bert_s2,C2_finbert_s1,7.77393750528529,7.900341378065494e-15,9.480409653678592e-13,False
event_driven,10,C1_bert_s2,C2_finbert_s2,8.85191784988068,9.160610876793894e-19,1.227521857490382e-16,False
event_driven,10,C1_bert_s2,C2_finbert_s3,30.651225100118303,1.4244317614197735e-202,5.925636127506257e-200,False
event_driven,10,C1_bert_s2,C2_finbert_s4,26.742642419804532,2.3072247903921878e-155,8.721309707682469e-153,False
event_driven,10,C1_bert_s2,C3_roberta_s1,11.954294149323117,7.578058187631785e-33,1.2731137755221399e-30,False
event_driven,10,C1_bert_s2,C4_longformer,24.864371179069778,7.86308128950902e-135,2.689173801012085e-132,False
event_driven,10,C1_bert_s2,C5_qwen3,17.628117311535437,3.9295696929203965e-69,9.195193081433728e-67,False
event_driven,10,C1_bert_s2,C5_gteqwen2,16.53195065443526,4.559748970200212e-61,1.0031447734440467e-58,False
event_driven,10,C1_bert_s2,C5_e5mistral,16.018632797100835,1.8306872346985306e-57,3.881056937560885e-55,False
event_driven,10,C1_bert_s2,D1_concat_mlp,21.57640095997815,2.5691551698061376e-102,7.039485165268817e-100,False
event_driven,10,C1_bert_s2,D2_gated_fusion,23.751896802025055,2.4429148234636028e-123,8.012760620960617e-121,False
event_driven,10,C1_bert_s2,D3_qwen3,26.427462570614406,8.072659917839023e-152,3.0030294894361164e-149,False
event_driven,10,C1_bert_s2,D3_gteqwen2,26.545908245802107,3.8004950680419154e-153,1.4213851554476764e-150,False
event_driven,10,C1_bert_s2,D3_e5mistral,26.18581956611975,3.955967599285922e-149,1.4557960765372193e-146,False
event_driven,10,C2_finbert_s1,A2_har_rv,24.139359426003278,2.7670284885752637e-127,9.297215721612886e-125,False
event_driven,10,C2_finbert_s1,A3_garch,12.087601202984775,1.5236548057925327e-33,2.6511593620790068e-31,False
event_driven,10,C2_finbert_s1,A4_egarch,0.8458133541849641,0.39766496973436116,1.0,False
event_driven,10,C2_finbert_s1,A5_arima,9.699109775417375,3.3283081825824352e-22,4.9258961102220044e-20,False
event_driven,10,C2_finbert_s1,B2_tfidf_ridge,-24.04833923748265,2.3681922734755208e-126,7.90976219340824e-124,True
event_driven,10,C2_finbert_s1,C1_bert_s1,11.050041131486335,2.5483843508872406e-28,4.02644727440184e-26,False
event_driven,10,C2_finbert_s1,C1_bert_s2,-7.77393750528529,7.900341378065494e-15,9.480409653678592e-13,True
event_driven,10,C2_finbert_s1,C2_finbert_s2,-1.5905472367760294,0.11172415112188397,1.0,False
event_driven,10,C2_finbert_s1,C2_finbert_s3,28.645249156479107,1.357696704750272e-177,5.376478950811077e-175,False
event_driven,10,C2_finbert_s1,C2_finbert_s4,22.25586968247793,1.1255136445446444e-108,3.1964587505067898e-106,False
event_driven,10,C2_finbert_s1,C3_roberta_s1,6.790059794690578,1.1459673616627958e-11,1.2147254033625636e-09,False
event_driven,10,C2_finbert_s1,C4_longformer,20.62934450937751,9.047258705102877e-94,2.352287263326748e-91,False
event_driven,10,C2_finbert_s1,C5_qwen3,16.027216672046645,1.5968365980784208e-57,3.4172303198878205e-55,False
event_driven,10,C2_finbert_s1,C5_gteqwen2,14.92720705566255,3.6077151678155814e-50,7.287584638987475e-48,False
event_driven,10,C2_finbert_s1,C5_e5mistral,13.383325675065826,1.0452378140508038e-40,1.9859518466965272e-38,False
event_driven,10,C2_finbert_s1,D1_concat_mlp,20.254725320164315,1.7196641921981147e-90,4.402340332027174e-88,False
event_driven,10,C2_finbert_s1,D2_gated_fusion,22.806874269733818,5.709363421526957e-114,1.735646480144195e-111,False
event_driven,10,C2_finbert_s1,D3_qwen3,25.855150472801263,1.7410758743805277e-145,6.2678731477699e-143,False
event_driven,10,C2_finbert_s1,D3_gteqwen2,25.98768179291797,6.105722530548565e-147,2.2102715560585803e-144,False
event_driven,10,C2_finbert_s1,D3_e5mistral,25.596923031071157,1.1369295412215165e-142,4.001991985099738e-140,False
event_driven,10,C2_finbert_s2,A2_har_rv,24.36342680969638,1.356490786250853e-129,4.5849388575278836e-127,False
event_driven,10,C2_finbert_s2,A3_garch,12.195945014801747,4.084376867114803e-34,7.188503286122054e-32,False
event_driven,10,C2_finbert_s2,A4_egarch,0.898340832485432,0.3690125214911914,1.0,False
event_driven,10,C2_finbert_s2,A5_arima,9.818245932793015,1.032875468584051e-22,1.5493132028760766e-20,False
event_driven,10,C2_finbert_s2,B2_tfidf_ridge,-23.633420444368763,3.822312661087445e-122,1.2307846768701573e-119,True
event_driven,10,C2_finbert_s2,C1_bert_s1,10.44766253148021,1.6949268203720748e-25,2.6101873033729953e-23,False
event_driven,10,C2_finbert_s2,C1_bert_s2,-8.85191784988068,9.160610876793894e-19,1.227521857490382e-16,True
event_driven,10,C2_finbert_s2,C2_finbert_s1,1.5905472367760294,0.11172415112188397,1.0,False
event_driven,10,C2_finbert_s2,C2_finbert_s3,29.037520689379978,2.354346585776247e-182,9.511560206536038e-180,False
event_driven,10,C2_finbert_s2,C2_finbert_s4,23.241598194084304,3.104007667353042e-118,9.68450392214149e-116,False
event_driven,10,C2_finbert_s2,C3_roberta_s1,7.466415803250589,8.510000349433314e-14,9.871600405342644e-12,False
event_driven,10,C2_finbert_s2,C4_longformer,22.38460734034295,6.689006618534275e-110,1.9264339061378714e-107,False
event_driven,10,C2_finbert_s2,C5_qwen3,16.73100704913371,1.705276679933724e-62,3.853925296650216e-60,False
event_driven,10,C2_finbert_s2,C5_gteqwen2,15.619749261125618,9.696440679040092e-55,2.0362525425984193e-52,False
event_driven,10,C2_finbert_s2,C5_e5mistral,14.615622821868227,3.5301508997308454e-48,7.060301799461691e-46,False
