panel,disclosure,horizon,challenger,n_obs,n_days,dm_qlike_var_clu,p_qlike_var_clu,holm_qlike_var_clu,better_holm,better_raw,worse_holm,is_price_arm,A_better_holm,A_better_raw,A_worse_holm,A_dm,A_n_obs,A_n_days,verdict_flip_vs_A
C,combined,10,D3_gteqwen2,31336,991,4.706293034397176,2.881307546490936e-06,1.1525230185963744e-05,False,False,True,False,False,False,True,4.778912067583202,32934,991,False
C,combined,10,D3_e5mistral,31336,991,5.653699366584566,2.0534995650191748e-08,1.4374496955134223e-07,False,False,True,False,False,False,True,5.729817524127171,32934,991,False
C,combined,20,A3_garch,31077,981,-3.5644783958825985,0.00038216908249970164,0.0015286763299988066,True,True,False,True,True,True,False,-3.6059147818216584,32634,981,False
C,combined,20,A4_egarch,31077,981,0.3149636220150205,0.7528563233018569,1.0,False,False,False,True,False,False,False,0.3143783620119482,32634,981,False
C,combined,20,A5_arima,31077,981,0.039464354534330046,0.968528210199031,1.0,False,False,False,True,False,False,False,-0.0186218863329872,32634,981,False
C,combined,20,B2_tfidf_ridge,31077,981,7.010523120191787,4.416199746661439e-12,8.390779518656734e-11,False,False,True,False,False,False,True,7.147984237408504,32634,981,False
C,combined,20,C1_bert_s1,31077,981,6.499047024109824,1.2846740538450241e-10,2.3124132969210436e-09,False,False,True,False,False,False,True,6.635645325541253,32634,981,False
C,combined,20,C1_bert_s2,31077,981,6.172622818021994,9.820316116017806e-10,1.571250578562849e-08,False,False,True,False,False,False,True,6.2493457050336785,32634,981,False
C,combined,20,C2_finbert_s1,31077,981,5.165320665251096,2.907172443690115e-07,2.6164551993211035e-06,False,False,True,False,False,False,True,5.261979820541721,32634,981,False
C,combined,20,C2_finbert_s2,31077,981,5.783215390089445,9.849180248893303e-09,1.1819016298671965e-07,False,False,True,False,False,False,True,5.850776346351826,32634,981,False
C,combined,20,C2_finbert_s3,31077,981,5.23728720811584,1.994361355221046e-07,1.994361355221046e-06,False,False,True,False,False,False,True,5.371168864869361,32634,981,False
C,combined,20,C2_finbert_s4,31077,981,4.975262788943964,7.692548270056173e-07,6.154038616044939e-06,False,False,True,False,False,False,True,5.0160286371857365,32634,981,False
C,combined,20,C3_roberta_s1,31077,981,6.106900402464193,1.4626432148122538e-09,2.1939648222183806e-08,False,False,True,False,False,False,True,6.264326406883345,32634,981,False
C,combined,20,C4_longformer,31077,981,5.560020711799847,3.477828316331067e-08,3.8256111479641735e-07,False,False,True,False,False,False,True,5.595731800018777,32634,981,False
C,combined,20,C5_qwen3,31077,981,6.006776689667831,2.6642763497716435e-09,3.463559254703136e-08,False,False,True,False,False,False,True,6.249166352506468,32634,981,False
C,combined,20,C5_gteqwen2,31077,981,6.032646894037625,2.2837515637134404e-09,3.197252189198816e-08,False,False,True,False,False,False,True,6.315363090109531,32634,981,False
C,combined,20,C5_e5mistral,31077,981,6.459971154734507,1.646779187389538e-10,2.7995246185622147e-09,False,False,True,False,False,False,True,6.707612053858529,32634,981,False
C,combined,20,D1_concat_mlp,31077,981,4.804016575169979,1.798209328927659e-06,1.2587465302493613e-05,False,False,True,False,False,False,True,4.855089417072226,32634,981,False
C,combined,20,D2_gated_fusion,31077,981,7.4027288313846995,2.86896108732659e-13,5.73792217465318e-12,False,False,True,False,False,False,True,7.495237436438694,32634,981,False
C,combined,20,D3_qwen3,31077,981,4.065799116268158,5.1706335778690005e-05,0.00025853167889345,False,False,True,False,False,False,True,4.047976659886106,32634,981,False
C,combined,20,D3_gteqwen2,31077,981,3.0108508252667976,0.0026719445266756834,0.00801583358002705,False,False,True,False,False,False,True,3.0127424532056937,32634,981,False
C,combined,20,D3_e5mistral,31077,981,4.654121757769956,3.700539721503865e-06,2.220323832902319e-05,False,False,True,False,False,False,True,4.716863045901492,32634,981,False
