section,metric,full_ohlcv_rows,crsp_rows,joined_rows,max_abs_diff_adj_close,max_abs_diff_close,max_abs_diff_volume,identical_on_join,n_rows,n_unreconstructed,max_abs_diff,max_rel_diff,bitwise_exact,modelled_rows_checked,max_abs_diff_pred_vs_aligned,passed,disc,h,value,committed,rel_diff,committed_table,n_tickers,n_yahoo_ok,n_no_data,n_mismatch,mismatch_tickers,coverage_raw,coverage_clean,rows_covered,rows_no_public_data,rows_window_incomplete,rows_symbol_mismatch,exit_year,n_firms,firms_no_public_data,firms_symbol_mismatch,year,scope,n,pearson_logRV,spearman_logRV,mean_dlog,sd_dlog,rmse_dlog,split,family,panel,model,n_days,qlike_a2,qlike_text,dm,p,holm,sig,qlike_R,qlike_U,rel_impr_pct,g_log,placebo_dm,genuine,ranking,q_A2_har_rv,q_B2_tfidf_ridge,q_C2_finbert_s1,q_C6_llmtext,panel_vs_A,n_cells,sign_agree,holm_sig_agree,full_agree
verdict_stand,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,24732.0,,,,,,,F-STAND-A,A,C2_finbert_s1,981.0,0.06597702869152462,0.14803552864601582,7.542239760405559,1.0519109242598271e-13,8.415287394078617e-13,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,25109.0,,,,,,,F-STAND-A,A,C6_llmtext,996.0,0.12354327609218659,0.19671351996583392,9.748912854428285,1.6494957368909715e-21,2.804142752714652e-20,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,25001.0,,,,,,,F-STAND-A,A,C6_llmtext,991.0,0.08899995246920449,0.19136627304535586,9.13417141563736,3.6265208701912155e-19,5.439781305286823e-18,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,24732.0,,,,,,,F-STAND-A,A,C6_llmtext,981.0,0.06597702869152462,0.20968160717545106,8.892940096277211,2.8126715435291892e-18,3.937740160940865e-17,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7581.0,,,,,,,F-STAND-B,B,B2_tfidf_ridge,801.0,0.11907778656093118,0.20230943846242821,7.341715814614419,5.19394797058424e-13,4.674553173525816e-12,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7564.0,,,,,,,F-STAND-B,B,B2_tfidf_ridge,795.0,0.08364718267441437,0.15538633682394484,5.626240275579864,2.553309731050917e-08,5.106619462101834e-08,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7542.0,,,,,,,F-STAND-B,B,B2_tfidf_ridge,786.0,0.0617505849354135,0.12352342088228893,4.253047538577454,2.3629755776586215e-05,2.3629755776586215e-05,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7581.0,,,,,,,F-STAND-B,B,C2_finbert_s1,801.0,0.11907778656093118,0.16085503979006008,5.984260117695383,3.2781919409475927e-09,1.311276776379037e-08,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7564.0,,,,,,,F-STAND-B,B,C2_finbert_s1,795.0,0.08364718267441437,0.15467879552774794,6.185584718709989,9.898773052957553e-10,5.882843225971851e-09,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7542.0,,,,,,,F-STAND-B,B,C2_finbert_s1,786.0,0.0617505849354135,0.15910193126788585,5.7815008074068475,1.0682507881180454e-08,3.204752364354136e-08,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7581.0,,,,,,,F-STAND-B,B,C6_llmtext,801.0,0.11907778656093118,0.20013962361695073,8.151076032269039,1.3874273545029644e-15,1.6649128254035574e-14,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7564.0,,,,,,,F-STAND-B,B,C6_llmtext,795.0,0.08364718267441437,0.16774345699195944,6.830094247184859,1.6880961871420677e-11,1.1816673309994473e-10,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7542.0,,,,,,,F-STAND-B,B,C6_llmtext,786.0,0.0617505849354135,0.1525767320440088,6.188027139042883,9.804738709953085e-10,5.882843225971851e-09,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,23943.0,,,,,,,F-STAND-B,B,B2_tfidf_ridge,996.0,0.12054143409579539,0.24366345903512143,11.15519564372109,2.6056211863909746e-27,4.6901181355037544e-26,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,23853.0,,,,,,,F-STAND-B,B,B2_tfidf_ridge,991.0,0.08616134472252944,0.2019787435731136,9.239621720216068,1.4700485259396262e-19,2.352077641503402e-18,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,23615.0,,,,,,,F-STAND-B,B,B2_tfidf_ridge,981.0,0.0635409814045901,0.17442085246854502,7.667599538416281,4.2119764614475364e-14,4.211976461447536e-13,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,23943.0,,,,,,,F-STAND-B,B,C2_finbert_s1,996.0,0.12054143409579539,0.16584044330930617,7.873534702306235,8.979546955576924e-15,9.877501651134616e-14,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,23853.0,,,,,,,F-STAND-B,B,C2_finbert_s1,991.0,0.08616134472252944,0.18747648797692423,8.30333089622567,3.297218003086424e-16,4.286383404012351e-15,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,23615.0,,,,,,,F-STAND-B,B,C2_finbert_s1,981.0,0.0635409814045901,0.14251415869291686,7.283841740381818,6.660753017639464e-13,5.3286024141115715e-12,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,23943.0,,,,,,,F-STAND-B,B,C6_llmtext,996.0,0.12054143409579539,0.19026773508184402,9.367709661479356,4.810126854732921e-20,8.177215653045965e-19,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,23853.0,,,,,,,F-STAND-B,B,C6_llmtext,991.0,0.08616134472252944,0.18492330965070736,8.858313732757154,3.696639521197132e-18,5.5449592817956975e-17,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,23615.0,,,,,,,F-STAND-B,B,C6_llmtext,981.0,0.0635409814045901,0.20376108457483874,8.66811631078015,1.7945256741727378e-17,2.512335943841833e-16,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7581.0,,,,,,,F-STAND-C,C,B2_tfidf_ridge,801.0,0.11906119383904967,0.20233401882900515,7.344744853157144,5.084940474026047e-13,4.576446426623442e-12,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7564.0,,,,,,,F-STAND-C,C,B2_tfidf_ridge,795.0,0.08364696708502807,0.15542464298469558,5.6288696836052,2.516168230979057e-08,5.032336461958114e-08,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7542.0,,,,,,,F-STAND-C,C,B2_tfidf_ridge,786.0,0.06175486243135963,0.12356097943887878,4.254073708551531,2.3524106058295305e-05,2.3524106058295305e-05,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7581.0,,,,,,,F-STAND-C,C,C2_finbert_s1,801.0,0.11906119383904967,0.16086368668190046,5.986663842787099,3.232179564565713e-09,1.2928718258262853e-08,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7564.0,,,,,,,F-STAND-C,C,C2_finbert_s1,795.0,0.08364696708502807,0.1547247879915915,6.188862110267536,9.704452538619396e-10,5.822671523171638e-09,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7542.0,,,,,,,F-STAND-C,C,C2_finbert_s1,786.0,0.06175486243135963,0.1591447659816799,5.782517857956256,1.0620729817965654e-08,3.186218945389696e-08,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7581.0,,,,,,,F-STAND-C,C,C6_llmtext,801.0,0.11906119383904967,0.20017437422405332,8.15439593954152,1.3526918527213823e-15,1.6232302232656588e-14,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7564.0,,,,,,,F-STAND-C,C,C6_llmtext,795.0,0.08364696708502807,0.1677811906422621,6.8328189746067105,1.6580788483120512e-11,1.1606551938184359e-10,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7542.0,,,,,,,F-STAND-C,C,C6_llmtext,786.0,0.06175486243135963,0.1526126697053137,6.188754676257933,9.761697493412446e-10,5.822671523171638e-09,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,23943.0,,,,,,,F-STAND-C,C,B2_tfidf_ridge,996.0,0.1205422966918168,0.24371590862983036,11.159120742083495,2.5053802464265474e-27,4.509684443567785e-26,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,23853.0,,,,,,,F-STAND-C,C,B2_tfidf_ridge,991.0,0.0861587727681239,0.20205579408787688,9.24654572134174,1.3850101563712716e-19,2.2160162501940345e-18,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,23615.0,,,,,,,F-STAND-C,C,B2_tfidf_ridge,981.0,0.06354682731243097,0.17448717225457158,7.670015551403773,4.1378059079543816e-14,4.1378059079543815e-13,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,23943.0,,,,,,,F-STAND-C,C,C2_finbert_s1,996.0,0.1205422966918168,0.165861713123503,7.876274266553146,8.796239112984978e-15,9.675863024283477e-14,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,23853.0,,,,,,,F-STAND-C,C,C2_finbert_s1,991.0,0.0861587727681239,0.18752874104996464,8.307357398642363,3.1943248679374406e-16,4.152622328318673e-15,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,23615.0,,,,,,,F-STAND-C,C,C2_finbert_s1,981.0,0.06354682731243097,0.14256589300280065,7.286205552255921,6.550885056768765e-13,5.240708045415012e-12,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,23943.0,,,,,,,F-STAND-C,C,C6_llmtext,996.0,0.1205422966918168,0.19030228304846308,9.372260897826747,4.623261263868791e-20,7.859544148576945e-19,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,23853.0,,,,,,,F-STAND-C,C,C6_llmtext,991.0,0.0861587727681239,0.1849772531013676,8.863462820273915,3.5417706593292866e-18,5.31265598899393e-17,True,,,,,,,,,,,,,,,,
verdict_stand,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,23615.0,,,,,,,F-STAND-C,C,C6_llmtext,981.0,0.06354682731243097,0.20382301907011197,8.67058355369461,1.758775214495608e-17,2.462285300293851e-16,True,,,,,,,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7951.0,,,,,,,F-COMBO-A,A,C2_finbert_s1,809.0,,,-0.8396190744222708,0.4013703528123994,1.0,False,0.12086879176314268,0.1201893446027335,0.5621361399397723,0.10967217036655304,0.2179678251062595,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7933.0,,,,,,,F-COMBO-A,A,C2_finbert_s1,803.0,,,-6.460996408212488,1.8031652598861882e-10,1.983481785874807e-09,True,0.08729339051016716,0.08331446307360785,4.55810848141576,0.24215376083511594,1.0128174194794695,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7902.0,,,,,,,F-COMBO-A,A,C2_finbert_s1,794.0,,,0.8841219752212075,0.3768983403218427,1.0,False,0.07008297694567736,0.07014166660615292,-0.08374310429343669,-0.08768097742638832,-0.5232592392237267,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7951.0,,,,,,,F-COMBO-A,A,C6_llmtext,809.0,,,-6.307719290334438,4.65979133798706e-10,4.65979133798706e-09,True,0.12086879176314268,0.11870011808317309,1.7942379073494623,0.25380183655738886,0.8313169697407741,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7933.0,,,,,,,F-COMBO-A,A,C6_llmtext,803.0,,,-7.9155647324090745,8.17898705293215e-15,9.81478446351858e-14,True,0.08729339051016716,0.085327926668655,2.2515608914093357,0.33330197238689624,-1.4455065815319224,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7902.0,,,,,,,F-COMBO-A,A,C6_llmtext,794.0,,,-3.232306764547454,0.0012786846389931377,0.006393423194965688,True,0.07008297694567736,0.0698903875209033,0.2748020035212486,0.07796998798708187,-1.4440091348479065,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,25109.0,,,,,,,F-COMBO-A,A,C2_finbert_s1,996.0,,,-4.948555012351497,8.775784616980226e-07,6.143049231886158e-06,True,0.12651030538164323,0.12380879059871283,2.1354108463976527,0.18925884763753628,-0.9420252310878408,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,25001.0,,,,,,,F-COMBO-A,A,C2_finbert_s1,991.0,,,-5.518076327799122,4.376100899209823e-08,3.9384908092888406e-07,True,0.08827666934766872,0.08641960689913172,2.103684316886877,0.1769254353315345,-0.15688832736586572,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,24732.0,,,,,,,F-COMBO-A,A,C2_finbert_s1,981.0,,,-0.4952176797162795,0.6205574871070725,1.0,False,0.06453886888282268,0.06394533547976658,0.9196526269056869,0.42710546653191683,-0.4694467865982953,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,25109.0,,,,,,,F-COMBO-A,A,C6_llmtext,996.0,,,-5.0439839407429865,5.416951736539056e-07,4.333561389231245e-06,True,0.12651030538164323,0.12497435605435057,1.2140902851029933,0.2638315433787111,0.09780462521601527,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,25001.0,,,,,,,F-COMBO-A,A,C6_llmtext,991.0,,,-3.7577488053090367,0.00018146916177945083,0.001088814970676705,True,0.08827666934766872,0.08739537415940905,0.9983330757402845,0.28056826582520855,0.9450247416469738,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,24732.0,,,,,,,F-COMBO-A,A,C6_llmtext,981.0,,,-1.9823432496516546,0.047719784499897465,0.19087913799958986,False,0.06453886888282268,0.06411404556768242,0.6582441286840103,0.24452581697318196,1.113324442265921,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7581.0,,,,,,,F-COMBO-B,B,C2_finbert_s1,801.0,,,-1.7335823833510047,0.0833774887042602,0.2501324661127806,False,0.11745738120537962,0.11717151469404467,0.24337892468000086,0.03827000469831814,0.29580892596598163,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7564.0,,,,,,,F-COMBO-B,B,C2_finbert_s1,795.0,,,-6.712661886375445,3.636701561570402e-11,3.636701561570402e-10,True,0.08262491387756771,0.07852760721321597,4.95892397591247,0.23775145971915135,1.0098428546389886,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7542.0,,,,,,,F-COMBO-B,B,C2_finbert_s1,786.0,,,-0.1829916283258596,0.8548518375624178,1.0,False,0.06777299169211232,0.06786246747802144,-0.132022777326406,-0.14359301378352785,0.07303482477505484,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7581.0,,,,,,,F-COMBO-B,B,C6_llmtext,801.0,,,-7.314173296096459,6.296680940463287e-13,6.926349034509615e-12,True,0.11745738120537962,0.11500919636426803,2.0843175762882247,0.29488380697265276,0.7476997926101784,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7564.0,,,,,,,F-COMBO-B,B,C6_llmtext,795.0,,,-8.378362986517468,2.424132813606526e-16,2.908959376327831e-15,True,0.08262491387756771,0.08053823873493103,2.5254793556924957,0.3935295420435703,0.8302053912579964,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7542.0,,,,,,,F-COMBO-B,B,C6_llmtext,786.0,,,-3.404773707416707,0.0006958110141063212,0.003479055070531606,True,0.06777299169211232,0.06745425387067597,0.470302126965785,0.11239035853910126,0.520402802505036,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,23943.0,,,,,,,F-COMBO-B,B,C2_finbert_s1,996.0,,,-5.4265184904346,7.218332506561099e-08,5.05283275459277e-07,True,0.12372035136421006,0.12112309562553619,2.0992954756715974,0.16950600121297624,2.0584494205719657,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,23853.0,,,,,,,F-COMBO-B,B,C2_finbert_s1,991.0,,,-5.741240816952675,1.2492763917927628e-08,9.994211134342103e-08,True,0.08554221656913455,0.08381862701599498,2.0148993354019322,0.1592878509938868,-0.5920749074753227,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,23615.0,,,,,,,F-COMBO-B,B,C2_finbert_s1,981.0,,,-0.4779756220627854,0.632774152840965,1.0,False,0.06218166427687358,0.06158160072086039,0.9650168791579911,0.42814008702407585,-0.07207680806344785,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,23943.0,,,,,,,F-COMBO-B,B,C6_llmtext,996.0,,,-6.023626564811625,2.397748851642016e-09,2.1579739664778143e-08,True,0.12372035136421006,0.12178847020025667,1.5614902016130592,0.2989689699918381,0.9186561906994282,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,23853.0,,,,,,,F-COMBO-B,B,C6_llmtext,991.0,,,-4.431433655496986,1.0405076350156352e-05,6.243045810093811e-05,True,0.08554221656913455,0.08438724745586924,1.3501744046249593,0.3463096107619615,-0.3434850417499108,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,23615.0,,,,,,,F-COMBO-B,B,C6_llmtext,981.0,,,-1.967086750787948,0.04945498106803905,0.1978199242721562,False,0.06218166427687358,0.061703909845793166,0.7683204311694442,0.28981395719011305,0.64474515311468,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7581.0,,,,,,,F-COMBO-C,C,C2_finbert_s1,801.0,,,-1.723879947512031,0.0851158535150348,0.2553475605451044,False,0.11742598276517975,0.1171411610674008,0.24255423805863882,0.03821908120816567,0.29112148756450196,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7564.0,,,,,,,F-COMBO-C,C,C2_finbert_s1,795.0,,,-6.714802191586229,3.5865497799553575e-11,3.5865497799553577e-10,True,0.08262097499661367,0.07852734678295535,4.954708188599927,0.23754071617443615,1.0116653046876263,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7542.0,,,,,,,F-COMBO-C,C,C2_finbert_s1,786.0,,,-0.18135056896829058,0.8561392291025662,1.0,False,0.06777268967693716,0.06786287836246946,-0.13307526374151485,-0.14479305386338887,0.0732160223697062,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,7581.0,,,,,,,F-COMBO-C,C,C6_llmtext,801.0,,,-7.31773609850777,6.142010223295736e-13,6.75621124562531e-12,True,0.11742598276517975,0.11497931591381472,2.083582179812544,0.29477482799744387,0.7503397456869203,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,7564.0,,,,,,,F-COMBO-C,C,C6_llmtext,795.0,,,-8.383164287098822,2.3349591624811856e-16,2.8019509949774227e-15,True,0.08262097499661367,0.08053400055999092,2.5259620050577722,0.39342986918451295,0.830476101233636,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,7542.0,,,,,,,F-COMBO-C,C,C6_llmtext,786.0,,,-3.40769013768982,0.0006885252735964599,0.0034426263679822994,True,0.06777268967693716,0.0674544326114583,0.46959485745061513,0.1121168238485041,0.5215339433147477,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,23943.0,,,,,,,F-COMBO-C,C,C2_finbert_s1,996.0,,,-5.41654223550038,7.62047041866953e-08,5.334329293068671e-07,True,0.12368982911750369,0.12109342997248262,2.0991209734427874,0.16980662120316134,2.058823197472159,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,23853.0,,,,,,,F-COMBO-C,C,C2_finbert_s1,991.0,,,-5.726725327167943,1.3572171117712805e-08,1.0857736894170244e-07,True,0.08553326110284455,0.08381606615854749,2.0076341322147417,0.15893434916693275,-0.592537847726243,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,23615.0,,,,,,,F-COMBO-C,C,C2_finbert_s1,981.0,,,-0.46027514078433984,0.6454208484432686,1.0,False,0.062186511517036844,0.06159812824698416,0.9461589912331564,0.4284872920856081,-0.07019227845444159,0.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,23943.0,,,,,,,F-COMBO-C,C,C6_llmtext,996.0,,,-5.996639150714808,2.815555947117262e-09,2.534000352405536e-08,True,0.12368982911750369,0.12175712163941205,1.5625435752325239,0.3001716161426632,0.9319284450312064,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,23853.0,,,,,,,F-COMBO-C,C,C6_llmtext,991.0,,,-4.385136133525135,1.2831246985292273e-05,7.698748191175364e-05,True,0.08553326110284455,0.08438494229600862,1.3425406584874588,0.3469766646387276,-0.341001333120133,1.0,,,,,,,,,,
verdict_combo,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,23615.0,,,,,,,F-COMBO-C,C,C6_llmtext,981.0,,,-1.9446379663750977,0.05210436139520707,0.20841744558082828,False,0.062186511517036844,0.061711699378497076,0.7635291431481677,0.29036668589509446,0.6459051840934531,0.0,,,,,,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < C6_llmtext < B2_tfidf_ridge,0.1226067260656771,0.2085454815813793,0.1676452316284028,0.2072271361575837,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,A2_har_rv < B2_tfidf_ridge < C2_finbert_s1 < C6_llmtext,0.08926724489634956,0.1646409842346451,0.1647480672278104,0.1778223964200529,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,A2_har_rv < B2_tfidf_ridge < C6_llmtext < C2_finbert_s1,0.06459879310463382,0.12844595443876405,0.16628450180197393,0.16009386502167042,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < C6_llmtext < B2_tfidf_ridge,0.11907778656093118,0.20230943846242821,0.16085503979006008,0.20013962361695073,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < B2_tfidf_ridge < C6_llmtext,0.08364718267441437,0.15538633682394484,0.15467879552774794,0.16774345699195944,,,,,
