panel,disc,model,h,n_obs,n_firms,n_days,df_2way,dm_day,p_day,holm_day,verdict_day,dm_2way,p_2way,holm_2way,verdict_2way,flip,se_infl_2way_vs_day,share_Vfirm,share_Vday,share_Vcell,guard_hit,placebo_dm_2way
c_pairwise_vsA2,long_form,D3_e5mistral,20,7902,567,794,566,0.6290177434466184,0.5295185894287827,1.0,ns,0.5951225964585388,0.5519993767231312,1.0,ns,False,1.0835666419275491,0.34757975746012243,0.851704117386256,0.19928387484637838,False,
c_pairwise_vsA2,event_driven,A3_garch,5,25109,569,996,568,4.330699357327489,1.636859662035469e-05,6.547438648141876e-05,sig worse,4.081324276818167,5.1198068043306104e-05,0.00020479227217322442,sig worse,False,1.0659175384919397,0.601401464300647,0.8801420769339332,0.48154354123458026,False,
c_pairwise_vsA2,event_driven,A4_egarch,5,25109,569,996,568,5.752875969298577,1.1671825433599263e-08,7.003095260159558e-08,sig worse,4.646417766788391,4.201984541920555e-06,2.1009922709602774e-05,sig worse,False,1.24375096471605,0.9885149357407538,0.6464473191765387,0.6349622549172925,False,
c_pairwise_vsA2,event_driven,A5_arima,5,25109,569,996,568,5.481892210583876,5.3340091966205426e-08,2.6670045983102714e-07,sig worse,5.428089326677789,8.449408171908571e-08,6.759526537526857e-07,sig worse,False,1.01449563083333,0.5207720951725713,0.9716271417760619,0.4923992369486331,False,
c_pairwise_vsA2,event_driven,B2_tfidf_ridge,5,25109,569,996,568,9.538163783151187,1.0790236714634278e-20,2.0501449757805127e-19,sig worse,7.082611234150841,4.200423284789906e-12,8.400846569579811e-11,sig worse,False,1.3528138682420128,0.5180101314680452,0.5464166275367877,0.06442675900483287,False,
c_pairwise_vsA2,event_driven,C1_bert_s1,5,25109,569,996,568,8.129812539076328,1.2701543877041203e-15,1.7782161427857683e-14,sig worse,6.110142561478552,1.8491590076278108e-09,2.9586544122044973e-08,sig worse,False,1.3365827855803398,0.5113610897599711,0.5597682649408255,0.07112935470079652,False,
c_pairwise_vsA2,event_driven,C1_bert_s2,5,25109,569,996,568,8.710882657256121,1.2394478584944692e-17,2.1070613594405975e-16,sig worse,6.522477395148675,1.5309145266286165e-10,2.7556461479315097e-09,sig worse,False,1.3415790135241976,0.5137648865469272,0.5556067178196746,0.0693716043666019,False,
c_pairwise_vsA2,event_driven,C2_finbert_s1,5,25109,569,996,568,7.1772558171649745,1.3893832111877982e-12,1.2504448900690184e-11,sig worse,5.286532007251602,1.7806340384809547e-07,1.0683804230885728e-06,sig worse,False,1.3638111447627628,0.5551224942751329,0.5376399472824264,0.09276244155755922,False,
c_pairwise_vsA2,event_driven,C2_finbert_s2,5,25109,569,996,568,8.536611906597491,5.1105221985799733e-17,8.176835517727957e-16,sig worse,6.582914703803055,1.0507271961507257e-10,1.996381672686379e-09,sig worse,False,1.302668720630009,0.476216946496401,0.5892940142987203,0.0655109607951211,False,
c_pairwise_vsA2,event_driven,C2_finbert_s3,5,25109,569,996,568,7.432878511034549,2.2868340340375985e-13,2.2868340340375986e-12,sig worse,5.53197664142579,4.837821216977558e-08,4.354039095279802e-07,sig worse,False,1.3497190322088533,0.5337683397427876,0.5489253105968209,0.08269365033960853,False,
c_pairwise_vsA2,event_driven,C2_finbert_s4,5,25109,569,996,568,8.076382062204589,1.9180087930833118e-15,2.493411431008305e-14,sig worse,6.162415676116418,1.358420347527645e-09,2.3093145907969967e-08,sig worse,False,1.3165353993368247,0.49773010652759947,0.576945669547325,0.07467577607492429,False,
c_pairwise_vsA2,event_driven,C3_roberta_s1,5,25109,569,996,568,7.467550885369554,1.7829094424432256e-13,1.9612003866875483e-12,sig worse,5.5995064603804,3.350878076285542e-08,3.3508780762855414e-07,sig worse,False,1.3396616208553502,0.5277636621864714,0.5571982818364949,0.08496194402296635,False,
c_pairwise_vsA2,event_driven,C4_longformer,5,25109,569,996,568,7.872851598570025,9.02583765556277e-15,1.0831005186675324e-13,sig worse,5.969735564178824,4.1883778785248285e-09,5.444891242082277e-08,sig worse,False,1.3247796438409214,0.5099076928835662,0.5697872245281884,0.0796949174117546,False,
c_pairwise_vsA2,event_driven,C5_qwen3,5,25109,569,996,568,9.203482611333664,1.9884552819780582e-19,3.5792195075605045e-18,sig worse,5.866344619590785,7.570243361041792e-09,9.08429203325015e-08,sig worse,False,1.5759821676535961,0.7001737212517688,0.4026219072353194,0.10279562848708818,False,
c_pairwise_vsA2,event_driven,C5_gteqwen2,5,25109,569,996,568,9.57210107560855,7.992002913074964e-21,1.5984005826149927e-19,sig worse,6.0859102289118105,2.1317881444206063e-09,3.1976822166309094e-08,sig worse,False,1.5799684292226817,0.7029951461471902,0.4005928393715259,0.103587985518716,False,
c_pairwise_vsA2,event_driven,C5_e5mistral,5,25109,569,996,568,8.383409010556978,1.7406449708069562e-16,2.6109674562104345e-15,sig worse,5.647507216678337,2.5751539279414838e-08,2.8326693207356323e-07,sig worse,False,1.491181598043834,0.6298832270191038,0.4497166105134666,0.07959983753257051,False,
c_pairwise_vsA2,event_driven,D1_concat_mlp,5,25109,569,996,568,6.975205076048596,5.563616424976125e-12,4.4508931399809e-11,sig worse,6.059396414809939,2.4894076834949605e-09,3.485170756892945e-08,sig worse,False,1.1563632743278052,0.3186004300526175,0.7478446991176075,0.06644512917022513,False,
c_pairwise_vsA2,event_driven,D2_gated_fusion,5,25109,569,996,568,6.466155510910564,1.5729340761870126e-10,1.1010538533309087e-09,sig worse,5.404649678155363,9.570449152547966e-08,6.759526537526857e-07,sig worse,False,1.2018361733346377,0.38133684771111914,0.692324111688891,0.07366095940000997,False,
c_pairwise_vsA2,event_driven,D3_qwen3,5,25109,569,996,568,3.727044043618419,0.00020465382042462822,0.00040930764084925645,sig worse,3.4385113202296265,0.0006277929346323863,0.0012555858692647726,sig worse,False,1.0888316631152768,0.23478659682472708,0.8434872393259835,0.07827383615071042,False,
c_pairwise_vsA2,event_driven,D3_gteqwen2,5,25109,569,996,568,2.242079809362318,0.02517587464134766,0.02517587464134766,sig worse,1.9935921200402178,0.04667442580719486,0.04667442580719486,sig worse,False,1.1297476183829127,0.33683911931450533,0.783496626848797,0.12033574616330223,False,
c_pairwise_vsA2,event_driven,D3_e5mistral,5,25109,569,996,568,3.9174179676722867,9.561471041584525e-05,0.00028684413124753575,sig worse,3.588394812809683,0.00036145492180910484,0.0010843647654273144,sig worse,False,1.0966457650244232,0.23815235007109792,0.8315096013780883,0.0696619514491863,False,
c_pairwise_vsA2,event_driven,A3_garch,10,25001,569,991,568,3.3688411979806006,0.0007839552299194392,0.003135820919677757,sig worse,3.231435623355568,0.0013030072982432317,0.005212029192972927,sig worse,False,1.052612293991188,0.3621512178414194,0.9025330697874004,0.26468428762881985,False,
c_pairwise_vsA2,event_driven,A4_egarch,10,25001,569,991,568,5.081313602943729,4.4793171224954605e-07,2.687590273497276e-06,sig worse,4.229648316514839,2.728016758424584e-05,0.00016368100550547503,sig worse,False,1.2129842099120072,0.9555782946231466,0.6796568605688619,0.6352351551920086,False,
c_pairwise_vsA2,event_driven,A5_arima,10,25001,569,991,568,3.7508719748504604,0.0001864475165589622,0.000932237582794811,sig worse,3.8586870543174054,0.0001270702065591686,0.000635351032795843,sig worse,False,0.9814678769804609,0.21546050808408512,1.0381206266070662,0.25358113469115123,False,
c_pairwise_vsA2,event_driven,B2_tfidf_ridge,10,25001,569,991,568,8.1808038885375,8.598689634556447e-16,1.5477641342201606e-14,sig worse,6.388978351822556,3.480437561740445e-10,6.96087512348089e-09,sig worse,False,1.292849500954841,0.44482905242150816,0.5982794086844059,0.04310846110591403,False,
c_pairwise_vsA2,event_driven,C1_bert_s1,10,25001,569,991,568,6.825841690579427,1.5216678003758594e-11,1.8260013604510313e-10,sig worse,5.329822707629307,1.4201476373535155e-07,1.7041771648242186e-06,sig worse,False,1.2930843505187812,0.449922736978942,0.5980621097914274,0.04798484677036935,False,
c_pairwise_vsA2,event_driven,C1_bert_s2,10,25001,569,991,568,7.31443861499359,5.330546373947745e-13,8.528874198316392e-12,sig worse,5.8355612784704025,9.014112849034822e-09,1.7126814413166163e-07,sig worse,False,1.2655571813109068,0.4226595855248664,0.6243619882226313,0.04702157374749771,False,
c_pairwise_vsA2,event_driven,C2_finbert_s1,10,25001,569,991,568,7.072172755314541,2.880025542884051e-12,3.744033205749266e-11,sig worse,5.6611300378733045,2.388907997151593e-08,3.5833619957273895e-07,sig worse,False,1.2613428127108763,0.4173899260714913,0.6285411651062464,0.04593109117773758,False,
c_pairwise_vsA2,event_driven,C2_finbert_s2,10,25001,569,991,568,7.285662097653177,6.529945537405545e-13,9.794918306108317e-12,sig worse,5.733388411413159,1.6001532121330865e-08,2.7202604606262473e-07,sig worse,False,1.2830425752212349,0.4402710078973503,0.6074602497621796,0.04773125765952987,False,
c_pairwise_vsA2,event_driven,C2_finbert_s3,10,25001,569,991,568,5.995459234180211,2.8400414805693377e-09,2.27203318445547e-08,sig worse,4.861037005322872,1.5132454450550046e-06,1.0592718115385032e-05,sig worse,False,1.245308447277848,0.4201293098083883,0.6448313326833599,0.06496064249174817,False,
c_pairwise_vsA2,event_driven,C2_finbert_s4,10,25001,569,991,568,6.294115584428366,4.637341183186813e-10,4.173607064868132e-09,sig worse,5.1229473001865085,4.127390018188615e-07,3.6373919897811983e-06,sig worse,False,1.240504181632108,0.40627852932814557,0.6498356526511837,0.056114181979329235,False,
c_pairwise_vsA2,event_driven,C3_roberta_s1,10,25001,569,991,568,7.111916039662994,2.1911704762544805e-12,3.067638666756273e-11,sig worse,5.678265949875457,2.1731722424651713e-08,3.477075587944274e-07,sig worse,False,1.2646032637033233,0.4225824841326634,0.6253042830028922,0.04788676713555555,False,
c_pairwise_vsA2,event_driven,C4_longformer,10,25001,569,991,568,6.50689171919689,1.2164325757782753e-10,1.3380758333561028e-09,sig worse,5.296808918878831,1.687773536546227e-07,1.8565508902008498e-06,sig worse,False,1.240345514623282,0.4036223693959992,0.6500019193451926,0.053624288741191795,False,
c_pairwise_vsA2,event_driven,C5_qwen3,10,25001,569,991,568,8.65764254695913,1.9282862919407584e-17,3.663743954687441e-16,sig worse,5.5552695916820864,4.2640333848714546e-08,5.543243400332891e-07,sig worse,False,1.573540473895328,0.6721443377752561,0.4038723893754312,0.07601672715068736,False,
c_pairwise_vsA2,event_driven,C5_gteqwen2,10,25001,569,991,568,9.017923366476749,9.716540332112162e-19,1.9433080664224323e-17,sig worse,5.808869657025704,1.0480674442696752e-08,1.8865213996854153e-07,sig worse,False,1.567466672667567,0.6697917534154677,0.4070083964371521,0.07680014985262,False,
c_pairwise_vsA2,event_driven,C5_e5mistral,10,25001,569,991,568,7.440690415140409,2.1704210714784572e-13,3.689715821513377e-12,sig worse,5.193910271488019,2.874004994201632e-07,2.874004994201632e-06,sig worse,False,1.4464459157026557,0.5790665843405951,0.4779644555943093,0.05703103993490441,False,
c_pairwise_vsA2,event_driven,D1_concat_mlp,10,25001,569,991,568,6.425484662443806,2.0391317534846477e-10,2.039131753484648e-09,sig worse,5.633311231331548,2.7842522444638044e-08,3.897953142249326e-07,sig worse,False,1.1516633657382385,0.28576177305442735,0.7539610239701033,0.039722797024530805,False,
c_pairwise_vsA2,event_driven,D2_gated_fusion,10,25001,569,991,568,5.73111627354827,1.3236420892537837e-08,9.265494624776486e-08,sig worse,5.127090855434317,4.0415466553124425e-07,3.6373919897811983e-06,sig worse,False,1.1286300596334855,0.2556611670901797,0.7850490168638204,0.040710183954000174,False,
c_pairwise_vsA2,event_driven,D3_qwen3,10,25001,569,991,568,2.516391390132679,0.012013503838528544,0.03604051151558563,sig worse,2.3788097600442883,0.017698152011966003,0.053094456035898005,ns,True,1.068075334323639,0.19182513024444126,0.876589427728058,0.06841455797249936,False,
c_pairwise_vsA2,event_driven,D3_gteqwen2,10,25001,569,991,568,2.113141548739095,0.03483839622329494,0.03604051151558563,sig worse,2.01232104151637,0.044657659752578224,0.053094456035898005,ns,True,1.060265738431756,0.17271699523912298,0.8895503695407068,0.062267364779829824,False,
c_pairwise_vsA2,event_driven,D3_e5mistral,10,25001,569,991,568,2.5067613838989087,0.012343617699947058,0.03604051151558563,sig worse,2.3748065359229833,0.017889295453398367,0.053094456035898005,ns,True,1.065781475053409,0.17573692399040478,0.880366818692882,0.056103742683286856,False,
c_pairwise_vsA2,event_driven,A3_garch,20,24732,568,981,567,2.579590424089028,0.01003644697595067,0.05018223487975335,ns,2.378890511186404,0.01769489781721425,0.08847448908607125,ns,False,1.1063590165344506,0.3595723887919174,0.8169732576691027,0.17654564646102008,False,
c_pairwise_vsA2,event_driven,A4_egarch,20,24732,568,981,567,3.961726296196464,7.980166906502555e-05,0.0004788100143901533,sig worse,3.3663400346997374,0.0008133084996223358,0.004879850997734015,sig worse,False,1.2007324941126856,0.806709040970581,0.6935974259564858,0.5003064669270669,False,
c_pairwise_vsA2,event_driven,A5_arima,20,24732,568,981,567,2.200846152298943,0.027979513359534504,0.11191805343813802,ns,2.2072791036660746,0.02769434189936835,0.1107773675974734,ns,False,1.0173074159716593,0.15727317815595976,0.9662635099934822,0.1235366881494419,False,
c_pairwise_vsA2,event_driven,B2_tfidf_ridge,20,24732,568,981,567,7.007687206679136,4.50225410226141e-12,8.104057384070538e-11,sig worse,5.957853160158908,4.489455187424473e-09,8.978910374848947e-08,sig worse,False,1.2000647821664046,0.332114670223185,0.6943694711563995,0.026484141379584485,False,
c_pairwise_vsA2,event_driven,C1_bert_s1,20,24732,568,981,567,5.275858220361934,1.6265313718026538e-07,1.7891845089829191e-06,sig worse,4.583854253217327,5.619476452972967e-06,6.151782810877856e-05,sig worse,False,1.1743081990577586,0.3073495709328522,0.725163295083441,0.03251286601629312,False,
c_pairwise_vsA2,event_driven,C1_bert_s2,20,24732,568,981,567,5.8210724446272515,7.917397765842123e-09,1.1084356872178972e-07,sig worse,5.045855022221288,6.089537832090526e-07,8.525352964926737e-06,sig worse,False,1.177031304491821,0.3069757359126761,0.7218117923057775,0.0287875282184536,False,
c_pairwise_vsA2,event_driven,C2_finbert_s1,20,24732,568,981,567,5.341503231410309,1.1461800838175546e-07,1.3754161005810656e-06,sig worse,4.52193094534476,7.4653620562271295e-06,6.718825850604416e-05,sig worse,False,1.2052006217899265,0.34762714907174985,0.688464111096896,0.0360912601686458,False,
c_pairwise_vsA2,event_driven,C2_finbert_s2,20,24732,568,981,567,5.138449455721931,3.342477058668843e-07,3.342477058668843e-06,sig worse,4.495148762233513,8.432575365605315e-06,6.746060292484252e-05,sig worse,False,1.1662933454110311,0.30036706636892824,0.7351642922007754,0.03553135856970345,False,
c_pairwise_vsA2,event_driven,C2_finbert_s3,20,24732,568,981,567,5.038764277320114,5.577366911636388e-07,4.46189352930911e-06,sig worse,4.584896060528837,5.5925298280707785e-06,6.151782810877856e-05,sig worse,False,1.1212806422907384,0.2325342505615727,0.7953739278507346,0.027908178412307274,False,
c_pairwise_vsA2,event_driven,C2_finbert_s4,20,24732,568,981,567,6.062888554176349,1.905847054839699e-09,3.049355287743518e-08,sig worse,5.145630290497914,3.6801827041621723e-07,6.2563105970756925e-06,sig worse,False,1.2021558758863438,0.33850128270923063,0.6919559259017457,0.030457208610976474,False,
c_pairwise_vsA2,event_driven,C3_roberta_s1,20,24732,568,981,567,5.837206895630357,7.2111754866848875e-09,1.0816763230027331e-07,sig worse,5.074812779836949,5.265996392593609e-07,8.425594228149774e-06,sig worse,False,1.1735587597887924,0.3015027616694981,0.7260897751168188,0.02759253678631675,False,
c_pairwise_vsA2,event_driven,C4_longformer,20,24732,568,981,567,5.734435104556471,1.3024817917102117e-08,1.693226329223275e-07,sig worse,4.954179372974307,9.601507483387683e-07,1.2481959728403987e-05,sig worse,False,1.1809695311873298,0.313479576760622,0.7170057094547637,0.030485286215385744,False,
c_pairwise_vsA2,event_driven,C5_qwen3,20,24732,568,981,567,7.701760407143954,3.274885686906812e-14,6.222282805122943e-13,sig worse,5.42401195783789,8.640594931009197e-08,1.5553070875816556e-06,sig worse,False,1.4487356369568736,0.5805681122198092,0.4764548074666034,0.05702291968641246,False,
c_pairwise_vsA2,event_driven,C5_gteqwen2,20,24732,568,981,567,8.771804099836608,7.671672303972073e-18,1.5343344607944147e-16,sig worse,5.9361520870011235,5.085857577267234e-09,9.663129396807744e-08,sig worse,False,1.5076609362230238,0.623719974442655,0.43993917427827267,0.06365914872092761,False,
c_pairwise_vsA2,event_driven,C5_e5mistral,20,24732,568,981,567,6.622142976016398,5.825800649593762e-11,9.903861104309396e-10,sig worse,5.061924304297382,5.618294370022238e-07,8.427441555033357e-06,sig worse,False,1.3347584663555707,0.47853971963819786,0.5612994691358886,0.039839188774086466,False,
c_pairwise_vsA2,event_driven,D1_concat_mlp,20,24732,568,981,567,5.065570698180438,4.864208781350666e-07,4.3777879032156e-06,sig worse,4.722793099492786,2.935878123334136e-06,3.523053748000963e-05,sig worse,False,1.0943323519001389,0.18889136926893613,0.8350289316592593,0.023920300928195373,False,
c_pairwise_vsA2,event_driven,D2_gated_fusion,20,24732,568,981,567,4.303274552806206,1.851706586113952e-05,0.00012961946102797663,sig worse,4.06391968485498,5.506692258781984e-05,0.0003854684581147389,sig worse,False,1.0803729861357994,0.16736673069467523,0.8567469500895811,0.024113680784256474,False,
c_pairwise_vsA2,event_driven,D3_qwen3,20,24732,568,981,567,1.8017824538364662,0.07188687365247971,0.20346909277531766,ns,1.7519262509257476,0.08032707852523531,0.22186148816337742,ns,False,1.0493160378495436,0.1414505119432254,0.9082122984958061,0.04966281043903143,False,
c_pairwise_vsA2,event_driven,D3_gteqwen2,20,24732,568,981,567,1.1640429898798847,0.24468989951660322,0.24468989951660322,ns,1.11737185690228,0.26430859670360113,0.26430859670360113,ns,False,1.0628967243724108,0.19707012217273714,0.8851520157299374,0.08222213790267452,False,
c_pairwise_vsA2,event_driven,D3_e5mistral,20,24732,568,981,567,1.8282025137955589,0.06782303092510589,0.20346909277531766,ns,1.79020856037199,0.07395382938779248,0.22186148816337742,ns,False,1.0419345753161982,0.1126936559849316,0.9211261259690622,0.0338197819539938,False,
c_pairwise_vsA2,combined,A3_garch,5,33060,569,996,568,6.077966381076001,1.7318190555064336e-09,6.9272762220257345e-09,sig worse,5.148302875437524,3.628451905900699e-07,1.8142259529503494e-06,sig worse,False,1.1859349826735723,0.6418890662956873,0.7110141436322097,0.352903209927897,False,
c_pairwise_vsA2,combined,A4_egarch,5,33060,569,996,568,6.257187138767282,5.815203213068345e-10,3.4891219278410067e-09,sig worse,5.106885273004426,4.477130371410887e-07,1.8142259529503494e-06,sig worse,False,1.2308063199621817,0.9781599441910356,0.6601164642218061,0.6382764084128414,False,
c_pairwise_vsA2,combined,A5_arima,5,33060,569,996,568,6.167748399022558,1.0059911693055174e-09,5.029955846527587e-09,sig worse,5.971389557209815,4.148614570285703e-09,2.904030199199992e-08,sig worse,False,1.03757122762114,0.47255342342994616,0.9288897271646674,0.40144315059461344,False,
c_pairwise_vsA2,combined,B2_tfidf_ridge,5,33060,569,996,568,9.46557059448432,2.0447764208564778e-20,3.68059755754166e-19,sig worse,7.347101860233661,7.081271528534632e-13,1.2746288751362338e-11,sig worse,False,1.2941881321408155,0.4612089869675556,0.5970423995270088,0.05825138649456443,False,
c_pairwise_vsA2,combined,C1_bert_s1,5,33060,569,996,568,9.191222500277684,2.208872318274183e-19,3.7550829410661115e-18,sig worse,7.160961015684052,2.492367509295646e-12,4.237024765802598e-11,sig worse,False,1.2893435299357672,0.4578698485892091,0.6015375040469653,0.0594073526361744,False,
c_pairwise_vsA2,combined,C1_bert_s2,5,33060,569,996,568,9.564162728494171,8.574043170205207e-21,1.7148086340410415e-19,sig worse,7.36515417259055,6.259195298075042e-13,1.2518390596150084e-11,sig worse,False,1.3044630733710156,0.468700926647714,0.5876739238603318,0.056374850508045894,False,
c_pairwise_vsA2,combined,C2_finbert_s1,5,33060,569,996,568,8.194697650782528,7.676183095640599e-16,6.908564786076539e-15,sig worse,6.526674469318336,1.4915548690862722e-10,1.766414943920468e-09,sig worse,False,1.2612688146069782,0.43439285826297935,0.6286149197544025,0.06300777801738178,False,
c_pairwise_vsA2,combined,C2_finbert_s2,5,33060,569,996,568,8.726666057809464,1.0889176390924212e-17,1.1978094030016633e-16,sig worse,6.951783521613579,9.938885702826549e-12,1.5902217124522478e-10,sig worse,False,1.2610107606235093,0.43701948165372156,0.6288722263329426,0.06589170798666417,False,
c_pairwise_vsA2,combined,C2_finbert_s3,5,33060,569,996,568,8.889297861868009,2.8355829060092623e-18,3.686257777812041e-17,sig worse,6.888893395695373,1.4967332992738333e-11,2.2450999489107498e-10,sig worse,False,1.2962377634998525,0.46598540645050857,0.5951557867787677,0.061141193229276226,False,
c_pairwise_vsA2,combined,C2_finbert_s4,5,33060,569,996,568,9.492364428683167,1.6157720451781536e-20,3.0699668858384916e-19,sig worse,7.356657781979214,6.633689101242329e-13,1.2604009292360425e-11,sig worse,False,1.2961656990525408,0.46088533448303654,0.5952219677696102,0.05610730225264665,False,
c_pairwise_vsA2,combined,C3_roberta_s1,5,33060,569,996,568,8.657907615468552,1.911381372532747e-17,1.911381372532747e-16,sig worse,6.791564279839972,2.803769615664468e-11,3.6449005003638087e-10,sig worse,False,1.280589117800968,0.45154705668249034,0.6097901236155273,0.06133718029801782,False,
c_pairwise_vsA2,combined,C4_longformer,5,33060,569,996,568,9.008260623656193,1.0460127424889984e-18,1.5690191137334976e-17,sig worse,6.814138496584669,2.4254733302713885e-11,3.395662662379944e-10,sig worse,False,1.3279956771508084,0.49102807509163626,0.5670308362668497,0.05805891135848595,False,
c_pairwise_vsA2,combined,C5_qwen3,5,33060,569,996,568,8.776818220011267,7.206924633809436e-18,8.648309560571324e-17,sig worse,6.273215582835307,7.014754849556527e-10,6.313279364600874e-09,sig worse,False,1.4054440658005236,0.5615408382341334,0.506259129150633,0.06779996738476635,False,
c_pairwise_vsA2,combined,C5_gteqwen2,5,33060,569,996,568,8.917368329276885,2.243243733495191e-18,3.140541226893267e-17,sig worse,6.339395593732274,4.705052687455262e-10,4.705052687455262e-09,sig worse,False,1.4130434844733961,0.5666477457952876,0.5008283979630225,0.06747614375831,False,
c_pairwise_vsA2,combined,C5_e5mistral,5,33060,569,996,568,9.071300188828275,6.139072061875116e-19,9.822515299000185e-18,sig worse,6.528798840029095,1.4720124532670567e-10,1.766414943920468e-09,sig worse,False,1.3957348623308055,0.546746159596786,0.5133270465955344,0.06007320619232042,False,
c_pairwise_vsA2,combined,D1_concat_mlp,5,33060,569,996,568,6.84619868680603,1.3250591063527981e-11,9.275413744469587e-11,sig worse,5.9652046113833315,4.299220054158321e-09,2.904030199199992e-08,sig worse,False,1.1528978493523463,0.30746656010552287,0.752347257023985,0.05981381712950781,False,
c_pairwise_vsA2,combined,D2_gated_fusion,5,33060,569,996,568,7.223942007211509,1.0034131799816834e-12,8.027305439853467e-12,sig worse,6.189774965513562,1.1549271418829494e-09,9.239417135063595e-09,sig worse,False,1.1723736959722248,0.3335067187552058,0.7275584153828706,0.06106513413807658,False,
c_pairwise_vsA2,combined,D3_qwen3,5,33060,569,996,568,3.7991604415512907,0.00015399314617398167,0.00030798629234796333,sig worse,3.4386791225779407,0.0006274119596325648,0.0012548239192651297,sig worse,False,1.1098458380205731,0.27048810595478795,0.8118479240401509,0.0823360299949388,False,
c_pairwise_vsA2,combined,D3_gteqwen2,5,33060,569,996,568,2.692579406363106,0.007209284086768389,0.007209284086768389,sig worse,2.476811117959105,0.013546231142578908,0.013546231142578908,sig worse,False,1.0920494550809547,0.2561146493833088,0.8385237869499097,0.09463843633321858,False,
c_pairwise_vsA2,combined,D3_e5mistral,5,33060,569,996,568,4.07099271560831,5.0527182600201384e-05,0.00015158154780060417,sig worse,3.742479652835742,0.0002007442248421966,0.0006022326745265898,sig worse,False,1.0927166297659359,0.2262776404554634,0.8375001527517504,0.06377779320721379,False,
c_pairwise_vsA2,combined,A3_garch,10,32934,569,991,568,4.780015894728846,2.018355267500586e-06,1.2110131605003516e-05,sig worse,4.171066790823154,3.506073233856859e-05,0.00017530366169284296,sig worse,False,1.1570859054442046,0.47038829566938556,0.7469108927421365,0.21729918841152196,False,
c_pairwise_vsA2,combined,A4_egarch,10,32934,569,991,568,5.456968106618685,6.121211252795592e-08,4.896969002236473e-07,sig worse,4.4963420927209095,8.384246218206235e-06,5.8689723527443646e-05,sig worse,False,1.225393229465977,0.9439445943174177,0.6659613838942937,0.6099059782117114,False,
c_pairwise_vsA2,combined,A5_arima,10,32934,569,991,568,4.121509702243425,4.0790179605058765e-05,0.00016316071842023506,sig worse,4.113935406792927,4.4653187041701206e-05,0.00017861274816680483,sig worse,False,1.0115381456889276,0.2148048539867167,0.977317038207462,0.1921218921941787,False,
c_pairwise_vsA2,combined,B2_tfidf_ridge,10,32934,569,991,568,8.061274791697393,2.1651289309332788e-15,4.330257861866558e-14,sig worse,6.575195374502337,1.102647231449812e-10,2.2052944628996237e-09,sig worse,False,1.2378797842586222,0.38577146381744376,0.652593973479841,0.03836543729728491,False,
c_pairwise_vsA2,combined,C1_bert_s1,10,32934,569,991,568,6.047802488004784,2.0788222810257994e-09,2.0788222810257995e-08,sig worse,4.8494799637211345,1.6003943694050263e-06,1.6003943694050264e-05,sig worse,False,1.2591742589423918,0.4241965308568194,0.6307079803913207,0.0549045112481402,False,
c_pairwise_vsA2,combined,C1_bert_s2,10,32934,569,991,568,6.854423249766762,1.2577188574541992e-11,1.760806400435879e-10,sig worse,5.770613082669928,1.2995198870680021e-08,2.0188904817268334e-07,sig worse,False,1.1993125237755788,0.34181840774890915,0.6952408188141989,0.03705922656310789,False,
c_pairwise_vsA2,combined,C2_finbert_s1,10,32934,569,991,568,5.9719187170640815,3.2653411093758492e-09,2.9388069984382642e-08,sig worse,4.848148819385682,1.6107375048161774e-06,1.6003943694050264e-05,sig worse,False,1.2437163749611122,0.40310828821097927,0.6464832771581829,0.04959156536916228,False,
c_pairwise_vsA2,combined,C2_finbert_s2,10,32934,569,991,568,6.8943788229619605,9.625383716543707e-12,1.443807557481556e-10,sig worse,5.775864796149816,1.2618065510792709e-08,2.0188904817268334e-07,sig worse,False,1.2052066827249717,0.3507207675779329,0.6884571865986737,0.039177954176606564,False,
c_pairwise_vsA2,combined,C2_finbert_s3,10,32934,569,991,568,6.498896339465957,1.280067272389037e-10,1.4080739996279407e-09,sig worse,5.555705881621905,4.2539439788084304e-08,5.53012717245096e-07,sig worse,False,1.1810921160341386,0.32042410897466533,0.716856881988004,0.037280990962669416,False,
c_pairwise_vsA2,combined,C2_finbert_s4,10,32934,569,991,568,6.653080289387883,4.74235927703701e-11,5.690831132444413e-10,sig worse,5.463584247701277,6.990647124941885e-08,7.689711837436073e-07,sig worse,False,1.229499983430968,0.38106018292145305,0.6615199491770591,0.042580132098512274,False,
c_pairwise_vsA2,combined,C3_roberta_s1,10,32934,569,991,568,7.539633838380113,1.0634275659494601e-13,1.7014841055191361e-12,sig worse,6.195663610809699,1.1151960260200638e-09,2.1188724494381212e-08,sig worse,False,1.2286999250950013,0.3752479503391188,0.6623817167232476,0.03762966706236641,False,
c_pairwise_vsA2,combined,C4_longformer,10,32934,569,991,568,6.796814286965831,1.8451784139365193e-11,2.398731938117475e-10,sig worse,5.50623662308727,5.559217735283965e-08,6.671061282340758e-07,sig worse,False,1.2463325568003594,0.39832371245212,0.6437720542606574,0.042095766712777406,False,
c_pairwise_vsA2,combined,C5_qwen3,10,32934,569,991,568,7.631749004976664,5.433710887838283e-14,9.23730850932508e-13,sig worse,5.684851907307047,2.095405966674265e-08,2.933568353343971e-07,sig worse,False,1.3554650687989598,0.5034691549242244,0.5442812079547698,0.04775036287899413,False,
