run_id,config_sha256,training_sha256_or_blank,n_config_keys,released_config_sha256,released_training_sha256_or_blank,sanitised_fields
C5_qwen3_full_long_form_seed2028,b6a0d8db7e2d9c4ddcdf5e03dda58cdbb238a351b797801b38b2987270b79f0f,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,b6a0d8db7e2d9c4ddcdf5e03dda58cdbb238a351b797801b38b2987270b79f0f,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5x_qwen3exc_full_long_form_seed2026,809b6c521012242d4235791c8b77c9d264a66b06047f79e118774d774b5888a9,,2,809b6c521012242d4235791c8b77c9d264a66b06047f79e118774d774b5888a9,,
C6_datefirm_full_combined_seed2026,d274b60278760fe2ce26ce83b76d2c38b962a593f8ea0ec91f85baf4c847baae,,8,7176b5c731d089956e2d44693e31680cf9a83f38ec1a0270f55892605cd0f679,,llm
C6_datefirm_full_event_driven_seed2026,54233540fcb490731abcc63f00238e933c7abd9333ead5637ccc6791292ce06b,,8,554f4c98fc01bb658672f7ca9bf7467ab9f87cdc5099eb486efa260a31de2ea3,,llm
C6_datefirm_full_long_form_seed2026,5684a125ed3d1720a8b0f7d0a7d3a16037f1d46f8506f7a6ee1ba80d3f099d7b,,8,4fc85d1a0a3d6bbd81dd335455cd48651083f3578462dce522a359d6dc791678,,llm
C6_datefirm_llama70_full_event_driven_seed2026,7c5c74ba33d2b9b2f114f87d5e7d704f2507deb1f413703627ac0efe7bd37406,,8,7183db19ad83a0ee721cc6d0bba6ed78128202050c75e5fd9660949a4e382c4b,,llm;vocabulary
C6_dateonly_full_combined_seed2026,b7dddf19f007b317aba362141c722cf5f87495dcea78ec1f1f0c3129cd21e302,,8,f58de6af4a2d583fa159221ac73d29863c56721253e9700713ce08315ddd6eda,,llm
C6_dateonly_full_event_driven_seed2026,95ff975de21972d388c99e9b200dbd9109a1b5b6b0beaa62b3fd9aace15ab122,,8,34b3dd4dc20ea9b11c8519ff7de10f4678b7550c25223aa3404782f28ff89a6c,,llm
C6_dateonly_full_long_form_seed2026,f79a14b03cd7dc5ee6d6de6c570cc64b7a1fcfc8673a10b55f8ce74d4ec25578,,8,4bc91e80b7bc4b8a089a4b2717ed0266c78d3b5b6b9cd338b28c32d715d6cff8,,llm
C6_llmtext_anonctrl_full_event_driven_seed2026,aaeae21ae7739d4f8b9e335aef5655e41116fe2739c7353ff2974484f8fa4de5,,8,81b242f547383524c1cd93d494195b8ade50f028c8e0c8d924e7807b384e1f1b,,llm
C6_llmtext_anonmask_full_event_driven_seed2026,26554e20f584cc9057c87c0ed5127bd3e5b0e0e2c596cf4b714e3fa248777f4f,,8,6f1f4dc6a1b17c9874f3c4a1fb89bbb13df7743ef7ff56a121919e0bcff4f541,,llm
C6_llmtext_full_combined_seed2026,5c42a926527ae46f2340f78c8ca14ec0d7707537185a560180c9202d37be3149,,8,835c797b353d95dcf9ea0b46e1328fd7535abda5f126eb717304e984c415307f,,llm
C6_llmtext_full_event_driven_seed2026,c9bf12d29133fb94b94420f82d0d2a912e37304125ae5d314df3e91779fbd074,,8,124168cb73b98b43dff48ceba77085fc0b083d098a3e09b487e701bdc88c2f66,,llm
C6_llmtext_full_long_form_seed2026,4e4ca10bb5fc092366992236a14150e1cc4f232d3f8d6e70628c76ef048b471a,,8,1d2da744af7668a0f151b7fb03387d054d198c6b9189ef4e8b8abdbf1c431870,,llm
C6_llmtext_gemma27_full_event_driven_seed2026,1d6c1b0ab20221e4f9e4f3ef702a5a0f2b0c1e7e55c17958bbece5aab2e7f00d,,13,737926d5ae7a4bae8332cacf85abff21eb474994af671e87211445eb60e64edd,,llm;vocabulary
C6_llmtext_gemma27_s2027_full_event_driven_seed2026,1c364c30f3ad7e6cfa3052b3cf8580afd582dfbbc15608dc50cc80d815e5bab1,,13,e9891cd8b43805d242d008c134504df4dc539feb9e084e809eabd16baf24bf5c,,llm;vocabulary
C6_llmtext_gemma27_s2028_full_event_driven_seed2026,ff5ec7c1fd6e384bcbc014fd3d92e72cf1da399a287fe287c95d8d372cb4961e,,13,f145e56c1a2feedab463ef2ee8ccbf9f2aeb32fcc0b1b1872e4dc1f29ddba86f,,llm;vocabulary
C6_llmtext_gemma27ens_full_event_driven_seed2026,1b91610412e0ad4f931b06785de0a6dab45fbff125361b42bb6dc1eb8e6acc91,,6,6f96aebc39c5366f9502868804c793d4f064cd4607c629f87b39c38f46acdd98,,vocabulary
C6_llmtext_llama70_full_combined_seed2026,638a995f6e44463191ef5ed62f15021067c587de303c7f6c722d3673c2a2bfd6,,8,638a995f6e44463191ef5ed62f15021067c587de303c7f6c722d3673c2a2bfd6,,
C6_llmtext_llama70_full_event_driven_seed2026,638a995f6e44463191ef5ed62f15021067c587de303c7f6c722d3673c2a2bfd6,,8,638a995f6e44463191ef5ed62f15021067c587de303c7f6c722d3673c2a2bfd6,,
C6_llmtext_llama70_s2027_full_combined_seed2026,237f458fd6e62578c21a02b4c3c275451a5bc3246286dba6c807ca2da07e4840,,8,237f458fd6e62578c21a02b4c3c275451a5bc3246286dba6c807ca2da07e4840,,
C6_llmtext_llama70_s2027_full_event_driven_seed2026,237f458fd6e62578c21a02b4c3c275451a5bc3246286dba6c807ca2da07e4840,,8,237f458fd6e62578c21a02b4c3c275451a5bc3246286dba6c807ca2da07e4840,,
C6_llmtext_llama70_s2028_full_combined_seed2026,88937b1e6621c881e998fbf1857a4a90337a6f590b0d29ac7f161fa53513546f,,8,88937b1e6621c881e998fbf1857a4a90337a6f590b0d29ac7f161fa53513546f,,
C6_llmtext_llama70_s2028_full_event_driven_seed2026,88937b1e6621c881e998fbf1857a4a90337a6f590b0d29ac7f161fa53513546f,,8,88937b1e6621c881e998fbf1857a4a90337a6f590b0d29ac7f161fa53513546f,,
C6_llmtext_llama70ens_full_event_driven_seed2026,5c6f63b156afd20b59b038349ee3d1608e0ba7d40e4020e73a86258a0ec3c7b6,,6,5c6f63b156afd20b59b038349ee3d1608e0ba7d40e4020e73a86258a0ec3c7b6,,
C6_llmtext_mistral24_full_combined_seed2026,19abc3cb48d99ff0546b105ec7abec66f54ca5c1c5899c19aa71798312516dce,,8,0c4619cf3a1f4b85041d6d4cb2408e031be05b9eb430f3157d450f6247d9430f,,llm
C6_llmtext_mistral24_full_event_driven_seed2026,19abc3cb48d99ff0546b105ec7abec66f54ca5c1c5899c19aa71798312516dce,,8,0c4619cf3a1f4b85041d6d4cb2408e031be05b9eb430f3157d450f6247d9430f,,llm
C6_llmtext_mistral24_s2027_full_combined_seed2026,46402779c1b620bc9bb924c0e6e49259ce08d3e12af39b3d57c91b5fedd0d4a6,,8,a0aaf73824244056a33d929786201b13e9c1f40fd1101bcacc41e35e8c1ff564,,llm
C6_llmtext_mistral24_s2027_full_event_driven_seed2026,46402779c1b620bc9bb924c0e6e49259ce08d3e12af39b3d57c91b5fedd0d4a6,,8,a0aaf73824244056a33d929786201b13e9c1f40fd1101bcacc41e35e8c1ff564,,llm
C6_llmtext_mistral24_s2028_full_combined_seed2026,ecfadc9600b10c1618e333af55925260c26710bd2d25addf08f654096d6fa832,,8,97a3d40d0be9f94161012d9a9e9a55af8757985e5b364269b4265683a633b878,,llm
C6_llmtext_mistral24_s2028_full_event_driven_seed2026,ecfadc9600b10c1618e333af55925260c26710bd2d25addf08f654096d6fa832,,8,97a3d40d0be9f94161012d9a9e9a55af8757985e5b364269b4265683a633b878,,llm
C6_llmtext_mistral24ens_full_event_driven_seed2026,2317d6852397372323778b53829f9b79b12863f64b58321f9489273ff24ef891,,6,0ede468b9b1fbe30457290bcd71939bfbe61c2d5daacee2db48ba7eaa78c3e97,,vocabulary
C6_llmtext_phi4_full_combined_seed2026,a1dd7c003711d9d45f99acb61e7a8bdcc2fd57726e442a0976efa1e60cfdf4b2,,8,4d99d83e13dcced6d22b31fac3413ecc77e72c308c2856c90861933c23d62a3b,,llm
C6_llmtext_phi4_full_event_driven_seed2026,a1dd7c003711d9d45f99acb61e7a8bdcc2fd57726e442a0976efa1e60cfdf4b2,,8,4d99d83e13dcced6d22b31fac3413ecc77e72c308c2856c90861933c23d62a3b,,llm
C6_llmtext_yi34_full_combined_seed2026,bbc2816941fe9670c0074555ebaa9dabdc19c0796d077519c1d7ee9fc5565265,,8,3cdfb4812099a1a9c313a1c6c26ebf18c5d5d9a93c57c2451033d3db290355ea,,llm
C6_llmtext_yi34_full_event_driven_seed2026,1ee9ace961641c516f5b906e3edb7516ad597e207a7b0a0ebefcea327526597e,,8,b2b803eb835fa8e49b2f2779c56828f251651e44baba8d258d5de3f8c34cccb6,,llm
C6_llmtext_yi34_full_long_form_seed2026,4848c6b1098ab837c6edf71b2afcdd6e06c9ca7f8cd7bbcec73c09830f86ed04,,8,98f200bb50f224ee5aeb622ac32fa691abfc4ed7a55ca53c5c6799b3a5d692b2,,llm
D1_concat_mlp_full_combined_seed2026,71d68b9d625afc6baec7d85f44210c85e5f8050b33e7657f4296140ba204228b,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,71d68b9d625afc6baec7d85f44210c85e5f8050b33e7657f4296140ba204228b,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D1_concat_mlp_full_combined_seed2027,145b6099bf8fcd794e1026f586bea8627affd5b4a3e2a8b0da3268d744a718a7,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,145b6099bf8fcd794e1026f586bea8627affd5b4a3e2a8b0da3268d744a718a7,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D1_concat_mlp_full_combined_seed2028,07416385a440447cd2d62655b543049df8f0579534d0356c3be554388d0cc848,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,07416385a440447cd2d62655b543049df8f0579534d0356c3be554388d0cc848,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D1_concat_mlp_full_event_driven_seed2026,07f5cfe6257365a2b36e2155e4ac084842608e76e2cd6fa22a868b215299832b,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,07f5cfe6257365a2b36e2155e4ac084842608e76e2cd6fa22a868b215299832b,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D1_concat_mlp_full_event_driven_seed2027,42683ef1032835d45a4eeb22f0243e5fd57f81dab563e0c08c839aae6285ded6,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,42683ef1032835d45a4eeb22f0243e5fd57f81dab563e0c08c839aae6285ded6,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D1_concat_mlp_full_event_driven_seed2028,5a637cd66bfcda92cc6640093eb6e97032967428baad19564257616ec03ef92a,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,5a637cd66bfcda92cc6640093eb6e97032967428baad19564257616ec03ef92a,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D1_concat_mlp_full_long_form_seed2026,00fe36ad7d1b8daf7d24d96332ea0a18fca64d2b1871bf7787bc56db6e6c71ba,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,00fe36ad7d1b8daf7d24d96332ea0a18fca64d2b1871bf7787bc56db6e6c71ba,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D1_concat_mlp_full_long_form_seed2027,2a465cd285b90ce62cede5999512271fa3541409a76724c3ff031fa5855501ac,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,2a465cd285b90ce62cede5999512271fa3541409a76724c3ff031fa5855501ac,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D1_concat_mlp_full_long_form_seed2028,719d15896ad7e7a92b5154f68bb7696ddaf5cbcedb181b02ed1db1b4dac13c98,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,719d15896ad7e7a92b5154f68bb7696ddaf5cbcedb181b02ed1db1b4dac13c98,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D2_gated_fusion_full_combined_seed2026,e59e34a8494d79d06b886eb100bee94b1855eb3a12119fc30ae1a485a73ef16c,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,e59e34a8494d79d06b886eb100bee94b1855eb3a12119fc30ae1a485a73ef16c,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D2_gated_fusion_full_combined_seed2027,225bf630a70486f895243262c0b55e715fb3aeca7d2b1a882063dfe8815b103c,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,225bf630a70486f895243262c0b55e715fb3aeca7d2b1a882063dfe8815b103c,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D2_gated_fusion_full_combined_seed2028,d0d8925ebeb418c1ab544653a098ea9432abfd3d467628a9b9ecf53422dd81bf,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,d0d8925ebeb418c1ab544653a098ea9432abfd3d467628a9b9ecf53422dd81bf,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D2_gated_fusion_full_event_driven_seed2026,2f5388b134720ec53f6f5490b47ac5c24029ee6ec54d6f739bd172ab7752d810,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,2f5388b134720ec53f6f5490b47ac5c24029ee6ec54d6f739bd172ab7752d810,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D2_gated_fusion_full_event_driven_seed2027,6735b88ef13e8856782c417301752ba92b75ff077431636181c5d794a949dcbf,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,6735b88ef13e8856782c417301752ba92b75ff077431636181c5d794a949dcbf,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D2_gated_fusion_full_event_driven_seed2028,43119c32e09db401d6dfdd32d9c636f149d80d20b6df6b66cc4e31e5e9053012,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,43119c32e09db401d6dfdd32d9c636f149d80d20b6df6b66cc4e31e5e9053012,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D2_gated_fusion_full_long_form_seed2026,ecb22b1ad09052b5f1576c880013a6575ff7aa187e0e47bebeaa1e8fe1b6404a,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,ecb22b1ad09052b5f1576c880013a6575ff7aa187e0e47bebeaa1e8fe1b6404a,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D2_gated_fusion_full_long_form_seed2027,0e1e2fbab850baff735069022faf6c19b9c1995ca307df3fe090d51f73ca902f,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,0e1e2fbab850baff735069022faf6c19b9c1995ca307df3fe090d51f73ca902f,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D2_gated_fusion_full_long_form_seed2028,23304e65358a094be459b7d7678b2ed03ff96096bff8a3f8c6b16d6725cc09a5,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,5,23304e65358a094be459b7d7678b2ed03ff96096bff8a3f8c6b16d6725cc09a5,839df477148ae292638b219a3e485496cc58ac10b052c0819aa6aa91ed463898,
D2t_gated_fusion_full_long_form_seed2026,34eff60a6406305b2c108a418b0f7b0fb10fea8170d4e45ee0938dce372d161b,936921ca446ff72e9836fcf65717cdb5d3f6b2b005f6362b7c9a4d4675ffa096,7,34eff60a6406305b2c108a418b0f7b0fb10fea8170d4e45ee0938dce372d161b,936921ca446ff72e9836fcf65717cdb5d3f6b2b005f6362b7c9a4d4675ffa096,
D2t_gated_fusion_full_long_form_seed2026_dryrun,8de4112b77e80af47c58050b4488cc7a53e7c8f511711aa698a4a2b969697381,d228164719fca69a8dc42fbcd96f2e90d56977a16df9d3cac0ece4e8597a7497,7,8de4112b77e80af47c58050b4488cc7a53e7c8f511711aa698a4a2b969697381,d228164719fca69a8dc42fbcd96f2e90d56977a16df9d3cac0ece4e8597a7497,
D3_e5mistral_full_combined_seed2026,e10465b2c0f409c61a21f53a48859455632dc2ce47eeff4b191017c85f017c37,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,e10465b2c0f409c61a21f53a48859455632dc2ce47eeff4b191017c85f017c37,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_e5mistral_full_combined_seed2027,58d53f0c261f1c6003617f867d60bee23374a0303134217ee8c87faa1bd4646d,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,58d53f0c261f1c6003617f867d60bee23374a0303134217ee8c87faa1bd4646d,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_e5mistral_full_combined_seed2028,e67c1af08ad2de61ee99c23fdced84aa84f379ca916abd46437994eb0af4c636,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,e67c1af08ad2de61ee99c23fdced84aa84f379ca916abd46437994eb0af4c636,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_e5mistral_full_event_driven_seed2026,102f7cf078da469a9bdc1d9dfbe284e23e6edeaf3eac25857085980ea186d687,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,102f7cf078da469a9bdc1d9dfbe284e23e6edeaf3eac25857085980ea186d687,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_e5mistral_full_event_driven_seed2027,e19af7da974e4535b70182e1f782d7aa4ebb18fdea55dccee1be88bbf784d98d,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,e19af7da974e4535b70182e1f782d7aa4ebb18fdea55dccee1be88bbf784d98d,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_e5mistral_full_event_driven_seed2028,0ae197adfe3d3fbf38f7933ef6ab65189db0fa1b6507ec082417895dec5fc9d6,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,0ae197adfe3d3fbf38f7933ef6ab65189db0fa1b6507ec082417895dec5fc9d6,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_e5mistral_full_long_form_seed2026,0c5d310bcbdab95014ac5bef6798a64ea70e05cdc9839f966154432d83886c40,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,0c5d310bcbdab95014ac5bef6798a64ea70e05cdc9839f966154432d83886c40,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_e5mistral_full_long_form_seed2027,278f13e38d023956fd63af052232e34df93022cdbbe366f68b152d049867233a,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,278f13e38d023956fd63af052232e34df93022cdbbe366f68b152d049867233a,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_e5mistral_full_long_form_seed2028,31adf58c7c9537695c263e81d40ce4cf12ec8765bc2486565dae52ab7259afcd,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,31adf58c7c9537695c263e81d40ce4cf12ec8765bc2486565dae52ab7259afcd,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_gteqwen2_full_combined_seed2026,9a55fff41a382799518bdbbea8e13a61cf6948e2a2e677d15b98c600fd635a6a,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,9a55fff41a382799518bdbbea8e13a61cf6948e2a2e677d15b98c600fd635a6a,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_gteqwen2_full_combined_seed2027,919d1d972753f6b031f21def4acf13dab7be097df13a88e8f5d6cd3b8aeb6fd3,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,919d1d972753f6b031f21def4acf13dab7be097df13a88e8f5d6cd3b8aeb6fd3,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_gteqwen2_full_combined_seed2028,27006443f95c8b96444351cc7f6c7c4a55bf7f480e61c58985c1ea747977b755,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,27006443f95c8b96444351cc7f6c7c4a55bf7f480e61c58985c1ea747977b755,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_gteqwen2_full_event_driven_seed2026,965303cc008ad882f64f1c399a0654b5bc1a21463cdcf2540969d4b39fe43b84,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,965303cc008ad882f64f1c399a0654b5bc1a21463cdcf2540969d4b39fe43b84,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_gteqwen2_full_event_driven_seed2027,71e00859d81dd0f7a2e2a2bec58d554739d3a4a9dae174a168cd890f838aa074,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,71e00859d81dd0f7a2e2a2bec58d554739d3a4a9dae174a168cd890f838aa074,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_gteqwen2_full_event_driven_seed2028,38f4ad4dfd6135c9bc987aacc995042cc0a36e5b9b22b8132b44a9ecfba17bc0,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,38f4ad4dfd6135c9bc987aacc995042cc0a36e5b9b22b8132b44a9ecfba17bc0,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_gteqwen2_full_long_form_seed2026,5b539f5241d82c5de8b66f3d2103a63c9278f639a397afbc56958ced42af6cd8,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,5b539f5241d82c5de8b66f3d2103a63c9278f639a397afbc56958ced42af6cd8,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_gteqwen2_full_long_form_seed2027,b09d8ef4898ffdc18cb75ac796c2affb2deca7e0d1e24266722e0c7537bd7318,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,b09d8ef4898ffdc18cb75ac796c2affb2deca7e0d1e24266722e0c7537bd7318,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_gteqwen2_full_long_form_seed2028,cc6ad281a56a26a7405bf8c945eef0da621fe271fd3658fa2c7d14aa589b227d,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,cc6ad281a56a26a7405bf8c945eef0da621fe271fd3658fa2c7d14aa589b227d,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_qwen3_full_combined_seed2026,03ffef4e1a40fd16113e0cf7e3ab61af1b48cabea61a0ca24aa1199b0ff69355,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,03ffef4e1a40fd16113e0cf7e3ab61af1b48cabea61a0ca24aa1199b0ff69355,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_qwen3_full_combined_seed2027,e454036ae76863fd0b64be0284456c4fce90d6d67e11679d8fa15917ee0bf911,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,e454036ae76863fd0b64be0284456c4fce90d6d67e11679d8fa15917ee0bf911,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_qwen3_full_combined_seed2028,20e2500b0c4114b69758b2600679642907817a5a90eec166a886151d82d24c3f,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,20e2500b0c4114b69758b2600679642907817a5a90eec166a886151d82d24c3f,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_qwen3_full_event_driven_seed2026,aebea8457ef04cabe1160855f161349fbcc244ff5b2f1ba328a67676497be69b,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,aebea8457ef04cabe1160855f161349fbcc244ff5b2f1ba328a67676497be69b,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_qwen3_full_event_driven_seed2027,f0845b59853e97eefcc964762df3d9028cd8b34a107b736000af23c5a2464f82,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,f0845b59853e97eefcc964762df3d9028cd8b34a107b736000af23c5a2464f82,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_qwen3_full_event_driven_seed2028,bf5706670cc5608267ab7f1e07fd31496f5a519d3ac1c5c236c21ffd044df764,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,bf5706670cc5608267ab7f1e07fd31496f5a519d3ac1c5c236c21ffd044df764,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_qwen3_full_long_form_seed2026,d46db5af49e71aea57db0d184ff49f05268d71fbea7cdd4f3a1427def81aaefd,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,d46db5af49e71aea57db0d184ff49f05268d71fbea7cdd4f3a1427def81aaefd,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_qwen3_full_long_form_seed2027,29a8e96a5feb8d86f24c12ee9108acd8d65dbc53a904d6860b4936c21a397956,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,29a8e96a5feb8d86f24c12ee9108acd8d65dbc53a904d6860b4936c21a397956,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D3_qwen3_full_long_form_seed2028,d2b036ac5056a93a085949da09d83fdd94859a9a15d3ca69d7f671574d3149d7,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,d2b036ac5056a93a085949da09d83fdd94859a9a15d3ca69d7f671574d3149d7,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
D4_llmfused_full_combined_seed2026,7b8451c874864281f1c10b81dabd5d299c9cd28a08ae9a0cccba56f1d33a9a9d,,8,483a09fcf03326f557f5667a9e762ef0d278a7a978a104fa845569f26b09362e,,llm
D4_llmfused_full_event_driven_seed2026,e328fbc3f4d0657c07679e67dfff92a23da30a4d1ac56531748f0f4c45a24024,,8,8a61f901f6c29df4ec79fdf32bbda73b13fb0ae0bcb19996244baf6bfcb72702,,llm
D4_llmfused_full_long_form_seed2026,c020e76fc45366951c069a08cba44a6245c2446054520665453e9329e58ae0d5,,8,e4469224b012a32f6e0bf3dadcf894aa17f587ada1ad07b029982b84b4c163e5,,llm
